"Time","Potential"
23.424,0.045
23.426,0.045
23.428,0.048
23.430,0.042
23.432,0.042
23.434,0.042
23.436,0.045
23.438,0.048
23.440,0.042
23.442,0.039
23.444,0.042
23.446,0.036
23.448,0.042
23.450,0.042
23.452,0.045
23.454,0.048
23.456,0.045
23.458,0.039
23.460,0.042
23.462,0.045
23.464,0.042
23.466,0.039
23.468,0.042
23.470,0.045
23.472,0.039
23.474,0.033
23.476,0.042
23.478,0.042
23.480,0.045
23.482,0.048
23.484,0.045
23.486,0.045
23.488,0.045
23.490,0.042
23.492,0.042
23.494,0.039
23.496,0.042
23.498,0.045
23.500,0.039
23.502,0.033
23.504,0.036
23.506,0.045
23.508,0.045
23.510,0.042
23.512,0.042
23.514,0.042
23.516,0.042
23.518,0.045
23.520,0.039
23.522,0.039
23.524,0.039
23.526,0.042
23.528,0.039
23.530,0.042
23.532,0.042
23.534,0.039
23.536,0.039
23.538,0.042
23.540,0.042
23.542,0.042
23.544,0.042
23.546,0.039
23.548,0.039
23.550,0.045
23.552,0.033
23.554,0.042
23.556,0.042
23.558,0.042
23.560,0.045
23.562,0.045
23.564,0.045
23.566,0.045
23.568,0.045
23.570,0.033
23.572,0.039
23.574,0.039
23.576,0.042
23.578,0.042
23.580,0.033
23.582,0.039
23.584,0.033
23.586,0.039
23.588,0.042
23.590,0.039
23.592,0.042
23.594,0.042
23.596,0.042
23.598,0.042
23.600,0.036
23.602,0.039
23.604,0.036
23.606,0.036
23.608,0.039
23.610,0.042
23.612,0.045
23.614,0.036
23.616,0.033
23.618,0.036
23.620,0.042
23.622,0.045
23.624,0.042
23.626,0.042
23.628,0.042
23.630,0.042
23.632,0.039
23.634,0.036
23.636,0.039
23.638,0.042
23.640,0.042
23.642,0.036
23.644,0.045
23.646,0.042
23.648,0.045
23.650,0.039
23.652,0.039
23.654,0.042
23.656,0.042
23.658,0.045
23.660,0.036
23.662,0.039
23.664,0.039
23.666,0.030
23.668,0.033
23.670,0.039
23.672,0.042
23.674,0.042
23.676,0.039
23.678,0.036
23.680,0.039
23.682,0.042
23.684,0.036
23.686,0.036
23.688,0.039
23.690,0.042
23.692,0.033
23.694,0.030
23.696,0.039
23.698,0.042
23.700,0.042
23.702,0.042
23.704,0.042
23.706,0.042
23.708,0.042
23.710,0.036
23.712,0.039
23.714,0.033
23.716,0.039
23.718,0.042
23.720,0.033
23.722,0.030
23.724,0.036
23.726,0.045
23.728,0.042
23.730,0.039
23.732,0.039
23.734,0.042
23.736,0.042
23.738,0.045
23.740,0.039
23.742,0.036
23.744,0.036
23.746,0.033
23.748,0.039
23.750,0.039
23.752,0.042
23.754,0.042
23.756,0.033
23.758,0.042
23.760,0.039
23.762,0.039
23.764,0.039
23.766,0.036
23.768,0.039
23.770,0.042
23.772,0.036
23.774,0.033
23.776,0.036
23.778,0.039
23.780,0.042
23.782,0.042
23.784,0.042
23.786,0.042
23.788,0.042
23.790,0.033
23.792,0.033
23.794,0.033
23.796,0.039
23.798,0.042
23.800,0.036
23.802,0.030
23.804,0.030
23.806,0.033
23.808,0.033
23.810,0.033
23.812,0.039
23.814,0.039
23.816,0.042
23.818,0.036
23.820,0.033
23.822,0.033
23.824,0.033
23.826,0.036
23.828,0.033
23.830,0.039
23.832,0.042
23.834,0.033
23.836,0.030
23.838,0.039
23.840,0.039
23.842,0.039
23.844,0.039
23.846,0.033
23.848,0.036
23.850,0.042
23.852,0.030
23.854,0.033
23.856,0.033
23.858,0.039
23.860,0.039
23.862,0.033
23.864,0.042
23.866,0.036
23.868,0.039
23.870,0.030
23.872,0.030
23.874,0.033
23.876,0.036
23.878,0.039
23.880,0.024
23.882,0.033
23.884,0.027
23.886,0.030
23.888,0.027
23.890,0.033
23.892,0.036
23.894,0.036
23.896,0.039
23.898,0.024
23.900,0.030
23.902,0.033
23.904,0.030
23.906,0.030
23.908,0.033
23.910,0.036
23.912,0.033
23.914,0.030
23.916,0.027
23.918,0.030
23.920,0.036
23.922,0.039
23.924,0.036
23.926,0.036
23.928,0.036
23.930,0.033
23.932,0.033
23.934,0.030
23.936,0.030
23.938,0.036
23.940,0.036
23.942,0.030
23.944,0.033
23.946,0.036
23.948,0.039
23.950,0.033
23.952,0.030
23.954,0.033
23.956,0.036
23.958,0.033
23.960,0.033
23.962,0.030
23.964,0.033
23.966,0.024
23.968,0.030
23.970,0.033
23.972,0.036
23.974,0.039
23.976,0.027
23.978,0.033
23.980,0.030
23.982,0.033
23.984,0.030
23.986,0.030
23.988,0.030
23.990,0.033
23.992,0.030
23.994,0.024
23.996,0.030
23.998,0.030
24.000,0.036
24.002,0.036
24.004,0.039
24.006,0.033
24.008,0.033
24.010,0.030
24.012,0.027
24.014,0.030
24.016,0.027
24.018,0.036
24.020,0.030
24.022,0.018
24.024,0.030
24.026,0.033
24.028,0.027
24.030,0.030
24.032,0.033
24.034,0.033
24.036,0.033
24.038,0.030
24.040,0.030
24.042,0.027
24.044,0.030
24.046,0.030
24.048,0.030
24.050,0.033
24.052,0.033
24.054,0.033
24.056,0.024
24.058,0.030
24.060,0.033
24.062,0.036
24.064,0.030
24.066,0.027
24.068,0.033
24.070,0.033
24.072,0.018
24.074,0.030
24.076,0.024
24.078,0.030
24.080,0.033
24.082,0.033
24.084,0.033
24.086,0.033
24.088,0.033
24.090,0.018
24.092,0.024
24.094,0.027
24.096,0.030
24.098,0.033
24.100,0.018
24.102,0.027
24.104,0.018
24.106,0.024
24.108,0.027
24.110,0.024
24.112,0.030
24.114,0.033
24.116,0.033
24.118,0.024
24.120,0.024
24.122,0.027
24.124,0.021
24.126,0.024
24.128,0.024
24.130,0.030
24.132,0.033
24.134,0.024
24.136,0.018
24.138,0.027
24.140,0.033
24.142,0.033
24.144,0.030
24.146,0.030
24.148,0.030
24.150,0.027
24.152,0.024
24.154,0.027
24.156,0.024
24.158,0.033
24.160,0.033
24.162,0.021
24.164,0.033
24.166,0.033
24.168,0.033
24.170,0.027
24.172,0.027
24.174,0.033
24.176,0.030
24.178,0.033
24.180,0.027
24.182,0.024
24.184,0.024
24.186,0.015
24.188,0.024
24.190,0.027
24.192,0.030
24.194,0.033
24.196,0.027
24.198,0.027
24.200,0.024
24.202,0.027
24.204,0.021
24.206,0.021
24.208,0.024
24.210,0.030
24.212,0.024
24.214,0.018
24.216,0.027
24.218,0.030
24.220,0.030
24.222,0.030
24.224,0.033
24.226,0.027
24.228,0.030
24.230,0.024
24.232,0.024
24.234,0.024
24.236,0.027
24.238,0.030
24.240,0.024
24.242,0.015
24.244,0.024
24.246,0.033
24.248,0.021
24.250,0.021
24.252,0.027
24.254,0.030
24.256,0.030
24.258,0.024
24.260,0.021
24.262,0.021
24.264,0.021
24.266,0.024
24.268,0.024
24.270,0.027
24.272,0.030
24.274,0.021
24.276,0.018
24.278,0.024
24.280,0.030
24.282,0.030
24.284,0.027
24.286,0.021
24.288,0.024
24.290,0.030
24.292,0.018
24.294,0.024
24.296,0.021
24.298,0.027
24.300,0.027
24.302,0.027
24.304,0.030
24.306,0.030
24.308,0.030
24.310,0.024
24.312,0.021
24.314,0.021
24.316,0.027
24.318,0.030
24.320,0.018
24.322,0.021
24.324,0.012
24.326,0.018
24.328,0.015
24.330,0.021
24.332,0.030
24.334,0.027
24.336,0.030
24.338,0.018
24.340,0.021
24.342,0.021
24.344,0.018
24.346,0.018
24.348,0.021
24.350,0.024
24.352,0.021
24.354,0.018
24.356,0.021
24.358,0.024
24.360,0.024
24.362,0.024
24.364,0.024
24.366,0.024
24.368,0.024
24.370,0.018
24.372,0.021
24.374,0.018
24.376,0.021
24.378,0.027
24.380,0.021
24.382,0.018
24.384,0.021
24.386,0.027
24.388,0.021
24.390,0.021
24.392,0.024
24.394,0.024
24.396,0.030
24.398,0.021
24.400,0.018
24.402,0.021
24.404,0.021
24.406,0.015
24.408,0.021
24.410,0.021
24.412,0.024
24.414,0.027
24.416,0.018
24.418,0.021
24.420,0.021
24.422,0.024
24.424,0.021
24.426,0.018
24.428,0.021
24.430,0.024
24.432,0.015
24.434,0.024
24.436,0.018
24.438,0.024
24.440,0.024
24.442,0.027
24.444,0.027
24.446,0.024
24.448,0.024
24.450,0.015
24.452,0.018
24.454,0.018
24.456,0.024
24.458,0.024
24.460,0.015
24.462,0.015
24.464,0.015
24.466,0.021
24.468,0.018
24.470,0.018
24.472,0.024
24.474,0.024
24.476,0.027
24.478,0.015
24.480,0.021
24.482,0.018
24.484,0.018
24.486,0.018
24.488,0.018
24.490,0.024
24.492,0.027
24.494,0.018
24.496,0.015
24.498,0.021
24.500,0.024
24.502,0.027
24.504,0.027
24.506,0.021
24.508,0.024
24.510,0.021
24.512,0.021
24.514,0.018
24.516,0.018
24.518,0.024
24.520,0.024
24.522,0.021
24.524,0.030
24.526,0.027
24.528,0.027
24.530,0.021
24.532,0.018
24.534,0.021
24.536,0.024
24.538,0.021
24.540,0.021
24.542,0.021
24.544,0.018
24.546,0.018
24.548,0.018
24.550,0.021
24.552,0.027
24.554,0.024
24.556,0.024
24.558,0.021
24.560,0.021
24.562,0.021
24.564,0.018
24.566,0.018
24.568,0.018
24.570,0.024
24.572,0.018
24.574,0.012
24.576,0.021
24.578,0.021
24.580,0.024
24.582,0.024
24.584,0.024
24.586,0.024
24.588,0.024
24.590,0.018
24.592,0.018
24.594,0.015
24.596,0.021
24.598,0.024
24.600,0.018
24.602,0.018
24.604,0.021
24.606,0.024
24.608,0.021
24.610,0.018
24.612,0.021
24.614,0.024
24.616,0.024
24.618,0.018
24.620,0.018
24.622,0.018
24.624,0.018
24.626,0.015
24.628,0.021
24.630,0.021
24.632,0.024
24.634,0.021
24.636,0.018
24.638,0.021
24.640,0.021
24.642,0.024
24.644,0.018
24.646,0.018
24.648,0.018
24.650,0.024
24.652,0.012
24.654,0.018
24.656,0.018
24.658,0.024
24.660,0.024
24.662,0.027
24.664,0.024
24.666,0.024
24.668,0.024
24.670,0.015
24.672,0.018
24.674,0.018
24.676,0.021
24.678,0.021
24.680,0.018
24.682,0.012
24.684,0.015
24.686,0.021
24.688,0.018
24.690,0.018
24.692,0.021
24.694,0.021
24.696,0.024
24.698,0.015
24.700,0.018
24.702,0.015
24.704,0.018
24.706,0.021
24.708,0.018
24.710,0.021
24.712,0.021
24.714,0.015
24.716,0.012
24.718,0.018
24.720,0.024
24.722,0.024
24.724,0.021
24.726,0.018
24.728,0.024
24.730,0.021
24.732,0.015
24.734,0.018
24.736,0.018
24.738,0.021
24.740,0.024
24.742,0.024
24.744,0.024
24.746,0.024
24.748,0.024
24.750,0.018
24.752,0.018
24.754,0.021
24.756,0.021
24.758,0.024
24.760,0.015
24.762,0.018
24.764,0.006
24.766,0.018
24.768,0.015
24.770,0.018
24.772,0.021
24.774,0.024
24.776,0.024
24.778,0.018
24.780,0.018
24.782,0.018
24.784,0.015
24.786,0.018
24.788,0.018
24.790,0.024
24.792,0.021
24.794,0.015
24.796,0.015
24.798,0.018
24.800,0.021
24.802,0.024
24.804,0.021
24.806,0.024
24.808,0.021
24.810,0.015
24.812,0.018
24.814,0.015
24.816,0.018
24.818,0.021
24.820,0.021
24.822,0.015
24.824,0.024
24.826,0.021
24.828,0.021
24.830,0.018
24.832,0.018
24.834,0.021
24.836,0.024
24.838,0.018
24.840,0.018
24.842,0.015
24.844,0.015
24.846,-0.006
24.848,0.018
24.850,0.018
24.852,0.018
24.854,0.024
24.856,0.015
24.858,0.018
24.860,0.015
24.862,0.018
24.864,0.015
24.866,0.015
24.868,0.018
24.870,0.021
24.872,0.018
24.874,0.012
24.876,0.015
24.878,0.018
24.880,0.021
24.882,0.021
24.884,0.021
24.886,0.021
24.888,0.021
24.890,0.009
24.892,0.015
24.894,0.015
24.896,0.018
24.898,0.024
24.900,0.015
24.902,0.006
24.904,0.012
24.906,0.021
24.908,0.018
24.910,0.015
24.912,0.018
24.914,0.018
24.916,0.018
24.918,0.009
24.920,0.015
24.922,0.015
24.924,0.018
24.926,0.015
24.928,0.018
24.930,0.018
24.932,0.021
24.934,0.021
24.936,0.012
24.938,0.015
24.940,0.018
24.942,0.021
24.944,0.018
24.946,0.015
24.948,0.018
24.950,0.021
24.952,0.009
24.954,0.018
24.956,0.015
24.958,0.021
24.960,0.021
24.962,0.021
24.964,0.021
24.966,0.021
24.968,0.021
24.970,0.018
24.972,0.015
24.974,0.018
24.976,0.021
24.978,0.024
24.980,0.009
24.982,0.012
24.984,0.012
24.986,0.009
24.988,0.009
24.990,0.018
24.992,0.021
24.994,0.021
24.996,0.024
24.998,0.018
25.000,0.015
25.002,0.015
25.004,0.012
25.006,0.015
25.008,0.018
25.010,0.021
25.012,0.015
25.014,0.015
25.016,0.012
25.018,0.018
25.020,0.021
25.022,0.021
25.024,0.021
25.026,0.018
25.028,0.018
25.030,0.015
25.032,0.015
25.034,0.012
25.036,0.015
25.038,0.021
25.040,0.021
25.042,0.012
25.044,0.021
25.046,0.021
25.048,0.021
25.050,0.015
25.052,0.015
25.054,0.018
25.056,0.018
25.058,0.015
25.060,0.018
25.062,0.015
25.064,0.015
25.066,0.012
25.068,0.018
25.070,0.018
25.072,0.018
25.074,0.021
25.076,0.018
25.078,0.018
25.080,0.018
25.082,0.018
25.084,0.015
25.086,0.015
25.088,0.018
25.090,0.021
25.092,0.012
25.094,0.015
25.096,0.015
25.098,0.018
25.100,0.018
25.102,0.021
25.104,0.018
25.106,0.018
25.108,0.021
25.110,0.009
25.112,0.015
25.114,0.018
25.116,0.018
25.118,0.021
25.120,0.015
25.122,0.009
25.124,0.009
25.126,0.021
25.128,0.018
25.130,0.015
25.132,0.018
25.134,0.018
25.136,0.021
25.138,0.009
25.140,0.015
25.142,0.012
25.144,0.015
25.146,0.015
25.148,0.015
25.150,0.018
25.152,0.021
25.154,0.015
25.156,0.009
25.158,0.018
25.160,0.018
25.162,0.018
25.164,0.018
25.166,0.015
25.168,0.018
25.170,0.021
25.172,0.012
25.174,0.018
25.176,0.015
25.178,0.021
25.180,0.021
25.182,0.021
25.184,0.021
25.186,0.018
25.188,0.021
25.190,0.018
25.192,0.015
25.194,0.015
25.196,0.021
25.198,0.021
25.200,0.012
25.202,0.015
25.204,0.012
25.206,0.012
25.208,0.012
25.210,0.018
25.212,0.021
25.214,0.021
25.216,0.018
25.218,0.018
25.220,0.015
25.222,0.015
25.224,0.015
25.226,0.018
25.228,0.018
25.230,0.021
25.232,0.021
25.234,0.006
25.236,0.015
25.238,0.018
25.240,0.018
25.242,0.018
25.244,0.018
25.246,0.018
25.248,0.018
25.250,0.018
25.252,0.015
25.254,0.015
25.256,0.018
25.258,0.021
25.260,0.021
25.262,0.012
25.264,0.021
25.266,0.024
25.268,0.018
25.270,0.018
25.272,0.015
25.274,0.018
25.276,0.018
25.278,0.018
25.280,0.018
25.282,0.018
25.284,0.012
25.286,0.009
25.288,0.018
25.290,0.018
25.292,0.021
25.294,0.021
25.296,0.015
25.298,0.018
25.300,0.018
25.302,0.018
25.304,0.015
25.306,0.015
25.308,0.018
25.310,0.021
25.312,0.012
25.314,0.015
25.316,0.018
25.318,0.021
25.320,0.021
25.322,0.024
25.324,0.021
25.326,0.021
25.328,0.024
25.330,0.012
25.332,0.018
25.334,0.018
25.336,0.018
25.338,0.021
25.340,0.018
25.342,0.012
25.344,0.021
25.346,0.027
25.348,0.015
25.350,0.018
25.352,0.021
25.354,0.021
25.356,0.024
25.358,0.015
25.360,0.015
25.362,0.015
25.364,0.018
25.366,0.015
25.368,0.018
25.370,0.021
25.372,0.021
25.374,0.021
25.376,0.015
25.378,0.018
25.380,0.021
25.382,0.021
25.384,0.018
25.386,0.018
25.388,0.021
25.390,0.021
25.392,0.015
25.394,0.018
25.396,0.018
25.398,0.021
25.400,0.024
25.402,0.024
25.404,0.024
25.406,0.024
25.408,0.027
25.410,0.018
25.412,0.018
25.414,0.021
25.416,0.027
25.418,0.021
25.420,0.015
25.422,0.015
25.424,0.018
25.426,0.021
25.428,0.018
25.430,0.021
25.432,0.024
25.434,0.024
25.436,0.027
25.438,0.021
25.440,0.018
25.442,0.018
25.444,0.018
25.446,0.018
25.448,0.018
25.450,0.024
25.452,0.021
25.454,0.018
25.456,0.018
25.458,0.021
25.460,0.024
25.462,0.024
25.464,0.027
25.466,0.021
25.468,0.024
25.470,0.018
25.472,0.021
25.474,0.018
25.476,0.018
25.478,0.024
25.480,0.021
25.482,0.021
25.484,0.030
25.486,0.027
25.488,0.021
25.490,0.018
25.492,0.021
25.494,0.027
25.496,0.030
25.498,0.018
25.500,0.021
25.502,0.021
25.504,0.015
25.506,0.018
25.508,0.021
25.510,0.027
25.512,0.024
25.514,0.027
25.516,0.021
25.518,0.018
25.520,0.021
25.522,0.021
25.524,0.021
25.526,0.021
25.528,0.024
25.530,0.030
25.532,0.018
25.534,0.018
25.536,0.024
25.538,0.027
25.540,0.030
25.542,0.030
25.544,0.030
25.546,0.030
25.548,0.030
25.550,0.018
25.552,0.021
25.554,0.021
25.556,0.024
25.558,0.030
25.560,0.024
25.562,0.018
25.564,0.027
25.566,0.030
25.568,0.018
25.570,0.021
25.572,0.024
25.574,0.030
25.576,0.033
25.578,0.021
25.580,0.024
25.582,0.021
25.584,0.024
25.586,0.018
25.588,0.024
25.590,0.030
25.592,0.033
25.594,0.027
25.596,0.018
25.598,0.024
25.600,0.030
25.602,0.030
25.604,0.024
25.606,0.024
25.608,0.030
25.610,0.024
25.612,0.021
25.614,0.030
25.616,0.027
25.618,0.033
25.620,0.033
25.622,0.033
25.624,0.033
25.626,0.033
25.628,0.033
25.630,0.030
25.632,0.024
25.634,0.030
25.636,0.033
25.638,0.033
25.640,0.018
25.642,0.018
25.644,0.027
25.646,0.024
25.648,0.030
25.650,0.030
25.652,0.033
25.654,0.033
25.656,0.033
25.658,0.030
25.660,0.027
25.662,0.024
25.664,0.024
25.666,0.030
25.668,0.030
25.670,0.033
25.672,0.033
25.674,0.024
25.676,0.030
25.678,0.033
25.680,0.033
25.682,0.036
25.684,0.033
25.686,0.033
25.688,0.036
25.690,0.030
25.692,0.030
25.694,0.030
25.696,0.030
25.698,0.036
25.700,0.033
25.702,0.033
25.704,0.039
25.706,0.039
25.708,0.030
25.710,0.030
25.712,0.033
25.714,0.033
25.716,0.036
25.718,0.030
25.720,0.033
25.722,0.030
25.724,0.021
25.726,0.030
25.728,0.033
25.730,0.039
25.732,0.039
25.734,0.039
25.736,0.033
25.738,0.033
25.740,0.033
25.742,0.033
25.744,0.030
25.746,0.030
25.748,0.039
25.750,0.039
25.752,0.030
25.754,0.027
25.756,0.033
25.758,0.039
25.760,0.042
25.762,0.039
25.764,0.039
25.766,0.039
25.768,0.042
25.770,0.033
25.772,0.033
25.774,0.033
25.776,0.039
25.778,0.039
25.780,0.033
25.782,0.030
25.784,0.033
25.786,0.042
25.788,0.030
25.790,0.036
25.792,0.042
25.794,0.039
25.796,0.042
25.798,0.033
25.800,0.033
25.802,0.036
25.804,0.036
25.806,0.033
25.808,0.033
25.810,0.042
25.812,0.042
25.814,0.039
25.816,0.030
25.818,0.039
25.820,0.042
25.822,0.042
25.824,0.039
25.826,0.036
25.828,0.042
25.830,0.033
25.832,0.033
25.834,0.039
25.836,0.033
25.838,0.042
25.840,0.042
25.842,0.042
25.844,0.045
25.846,0.042
25.848,0.045
25.850,0.042
25.852,0.039
25.854,0.039
25.856,0.042
25.858,0.039
25.860,0.033
25.862,0.030
25.864,0.036
25.866,0.039
25.868,0.042
25.870,0.042
25.872,0.042
25.874,0.042
25.876,0.042
25.878,0.039
25.880,0.039
25.882,0.036
25.884,0.042
25.886,0.039
25.888,0.042
25.890,0.045
25.892,0.033
25.894,0.042
25.896,0.042
25.898,0.045
25.900,0.048
25.902,0.048
25.904,0.045
25.906,0.045
25.908,0.048
25.910,0.036
25.912,0.042
25.914,0.039
25.916,0.042
25.918,0.048
25.920,0.039
25.922,0.045
25.924,0.048
25.926,0.051
25.928,0.042
25.930,0.042
25.932,0.045
25.934,0.045
25.936,0.048
25.938,0.036
25.940,0.042
25.942,0.042
25.944,0.036
25.946,0.030
25.948,0.039
25.950,0.042
25.952,0.042
25.954,0.048
25.956,0.042
25.958,0.042
25.960,0.045
25.962,0.045
25.964,0.042
25.966,0.042
25.968,0.054
25.970,0.051
25.972,0.039
25.974,0.045
25.976,0.042
25.978,0.045
25.980,0.048
25.982,0.045
25.984,0.045
25.986,0.045
25.988,0.048
25.990,0.042
25.992,0.042
25.994,0.045
25.996,0.048
25.998,0.051
26.000,0.042
26.002,0.042
26.004,0.045
26.006,0.051
26.008,0.045
26.010,0.042
26.012,0.045
26.014,0.048
26.016,0.048
26.018,0.045
26.020,0.042
26.022,0.042
26.024,0.045
26.026,0.048
26.028,0.048
26.030,0.054
26.032,0.051
26.034,0.048
26.036,0.048
26.038,0.051
26.040,0.054
26.042,0.051
26.044,0.051
26.046,0.048
26.048,0.051
26.050,0.042
26.052,0.048
26.054,0.045
26.056,0.048
26.058,0.054
26.060,0.054
26.062,0.054
26.064,0.054
26.066,0.054
26.068,0.048
26.070,0.045
26.072,0.048
26.074,0.048
26.076,0.054
26.078,0.042
26.080,0.054
26.082,0.054
26.084,0.042
26.086,0.042
26.088,0.048
26.090,0.054
26.092,0.054
26.094,0.054
26.096,0.051
26.098,0.048
26.100,0.048
26.102,0.048
26.104,0.045
26.106,0.048
26.108,0.054
26.110,0.057
26.112,0.048
26.114,0.045
26.116,0.051
26.118,0.054
26.120,0.057
26.122,0.054
26.124,0.054
26.126,0.057
26.128,0.057
26.130,0.048
26.132,0.048
26.134,0.048
26.136,0.054
26.138,0.057
26.140,0.048
26.142,0.048
26.144,0.057
26.146,0.057
26.148,0.048
26.150,0.054
26.152,0.054
26.154,0.057
26.156,0.057
26.158,0.054
26.160,0.048
26.162,0.048
26.164,0.054
26.166,0.051
26.168,0.054
26.170,0.057
26.172,0.057
26.174,0.048
26.176,0.048
26.178,0.054
26.180,0.057
26.182,0.057
26.184,0.054
26.186,0.054
26.188,0.057
26.190,0.054
26.192,0.051
26.194,0.054
26.196,0.054
26.198,0.057
26.200,0.060
26.202,0.064
26.204,0.060
26.206,0.057
26.208,0.054
26.210,0.054
26.212,0.054
26.214,0.057
26.216,0.064
26.218,0.057
26.220,0.054
26.222,0.048
26.224,0.048
26.226,0.054
26.228,0.054
26.230,0.057
26.232,0.060
26.234,0.064
26.236,0.054
26.238,0.057
26.240,0.057
26.242,0.057
26.244,0.054
26.246,0.057
26.248,0.064
26.250,0.067
26.252,0.054
26.254,0.051
26.256,0.057
26.258,0.064
26.260,0.064
26.262,0.064
26.264,0.064
26.266,0.064
26.268,0.064
26.270,0.054
26.272,0.054
26.274,0.054
26.276,0.060
26.278,0.064
26.280,0.054
26.282,0.054
26.284,0.067
26.286,0.067
26.288,0.054
26.290,0.057
26.292,0.064
26.294,0.064
26.296,0.067
26.298,0.054
26.300,0.057
26.302,0.057
26.304,0.057
26.306,0.054
26.308,0.060
26.310,0.067
26.312,0.067
26.314,0.057
26.316,0.054
26.318,0.060
26.320,0.064
26.322,0.064
26.324,0.057
26.326,0.057
26.328,0.067
26.330,0.054
26.332,0.054
26.334,0.060
26.336,0.060
26.338,0.070
26.340,0.070
26.342,0.070
26.344,0.070
26.346,0.070
26.348,0.064
26.350,0.060
26.352,0.064
26.354,0.067
26.356,0.070
26.358,0.064
26.360,0.054
26.362,0.054
26.364,0.057
26.366,0.064
26.368,0.067
26.370,0.067
26.372,0.067
26.374,0.070
26.376,0.070
26.378,0.064
26.380,0.060
26.382,0.060
26.384,0.064
26.386,0.070
26.388,0.067
26.390,0.070
26.392,0.064
26.394,0.067
26.396,0.067
26.398,0.070
26.400,0.070
26.402,0.070
26.404,0.070
26.406,0.070
26.408,0.070
26.410,0.060
26.412,0.067
26.414,0.067
26.416,0.067
26.418,0.073
26.420,0.070
26.422,0.073
26.424,0.070
26.426,0.070
26.428,0.060
26.430,0.064
26.432,0.067
26.434,0.070
26.436,0.073
26.438,0.057
26.440,0.067
26.442,0.067
26.444,0.054
26.446,0.064
26.448,0.070
26.450,0.070
26.452,0.073
26.454,0.076
26.456,0.067
26.458,0.070
26.460,0.070
26.462,0.070
26.464,0.070
26.466,0.067
26.468,0.073
26.470,0.070
26.472,0.057
26.474,0.070
26.476,0.070
26.478,0.073
26.480,0.076
26.482,0.073
26.484,0.073
26.486,0.073
26.488,0.073
26.490,0.070
26.492,0.070
26.494,0.070
26.496,0.073
26.498,0.070
26.500,0.064
26.502,0.067
26.504,0.070
26.506,0.076
26.508,0.073
26.510,0.073
26.512,0.076
26.514,0.082
26.516,0.082
26.518,0.076
26.520,0.070
26.522,0.070
26.524,0.076
26.526,0.076
26.528,0.076
26.530,0.079
26.532,0.076
26.534,0.073
26.536,0.076
26.538,0.076
26.540,0.079
26.542,0.079
26.544,0.076
26.546,0.076
26.548,0.082
26.550,0.067
26.552,0.079
26.554,0.076
26.556,0.082
26.558,0.085
26.560,0.088
26.562,0.085
26.564,0.082
26.566,0.085
26.568,0.079
26.570,0.079
26.572,0.079
26.574,0.079
26.576,0.082
26.578,0.073
26.580,0.079
26.582,0.073
26.584,0.073
26.586,0.079
26.588,0.079
26.590,0.082
26.592,0.082
26.594,0.088
26.596,0.085
26.598,0.079
26.600,0.082
26.602,0.082
26.604,0.079
26.606,0.082
26.608,0.085
26.610,0.085
26.612,0.073
26.614,0.073
26.616,0.076
26.618,0.082
26.620,0.082
26.622,0.082
26.624,0.082
26.626,0.085
26.628,0.088
26.630,0.082
26.632,0.082
26.634,0.082
26.636,0.088
26.638,0.091
26.640,0.082
26.642,0.079
26.644,0.088
26.646,0.088
26.648,0.082
26.650,0.082
26.652,0.088
26.654,0.088
26.656,0.088
26.658,0.085
26.660,0.082
26.662,0.082
26.664,0.082
26.666,0.082
26.668,0.082
26.670,0.085
26.672,0.085
26.674,0.079
26.676,0.082
26.678,0.082
26.680,0.085
26.682,0.085
26.684,0.082
26.686,0.082
26.688,0.091
26.690,0.082
26.692,0.082
26.694,0.082
26.696,0.082
26.698,0.088
26.700,0.091
26.702,0.091
26.704,0.088
26.706,0.088
26.708,0.082
26.710,0.082
26.712,0.085
26.714,0.088
26.716,0.091
26.718,0.085
26.720,0.082
26.722,0.079
26.724,0.088
26.726,0.091
26.728,0.088
26.730,0.091
26.732,0.091
26.734,0.094
26.736,0.085
26.738,0.082
26.740,0.085
26.742,0.082
26.744,0.082
26.746,0.085
26.748,0.091
26.750,0.094
26.752,0.085
26.754,0.082
26.756,0.091
26.758,0.091
26.760,0.091
26.762,0.091
26.764,0.091
26.766,0.091
26.768,0.091
26.770,0.088
26.772,0.085
26.774,0.088
26.776,0.094
26.778,0.094
26.780,0.088
26.782,0.082
26.784,0.094
26.786,0.094
26.788,0.088
26.790,0.091
26.792,0.091
26.794,0.091
26.796,0.091
26.798,0.088
26.800,0.088
26.802,0.088
26.804,0.085
26.806,0.085
26.808,0.091
26.810,0.091
26.812,0.094
26.814,0.094
26.816,0.085
26.818,0.091
26.820,0.091
26.822,0.091
26.824,0.088
26.826,0.091
26.828,0.094
26.830,0.091
26.832,0.091
26.834,0.091
26.836,0.091
26.838,0.097
26.840,0.094
26.842,0.094
26.844,0.094
26.846,0.097
26.848,0.091
26.850,0.088
26.852,0.091
26.854,0.091
26.856,0.097
26.858,0.091
26.860,0.091
26.862,0.085
26.864,0.094
26.866,0.091
26.868,0.094
26.870,0.097
26.872,0.100
26.874,0.103
26.876,0.094
26.878,0.091
26.880,0.091
26.882,0.088
26.884,0.088
26.886,0.091
26.888,0.094
26.890,0.097
26.892,0.091
26.894,0.082
26.896,0.097
26.898,0.097
26.900,0.100
26.902,0.103
26.904,0.103
26.906,0.103
26.908,0.103
26.910,0.094
26.912,0.094
26.914,0.094
26.916,0.097
26.918,0.103
