"Time","Potential"
27.754,0.314
27.756,0.320
27.758,0.323
27.760,0.305
27.762,0.308
27.764,0.305
27.766,0.308
27.768,0.317
27.770,0.323
27.772,0.329
27.774,0.320
27.776,0.320
27.778,0.323
27.780,0.326
27.782,0.326
27.784,0.326
27.786,0.326
27.788,0.317
27.790,0.320
27.792,0.320
27.794,0.329
27.796,0.329
27.798,0.320
27.800,0.320
27.802,0.320
27.804,0.320
27.806,0.320
27.808,0.326
27.810,0.317
27.812,0.314
27.814,0.317
27.816,0.320
27.818,0.329
27.820,0.323
27.822,0.326
27.824,0.320
27.826,0.326
27.828,0.323
27.830,0.329
27.832,0.329
27.834,0.329
27.836,0.320
27.838,0.326
27.840,0.329
27.842,0.326
27.844,0.329
27.846,0.329
27.848,0.329
27.850,0.320
27.852,0.323
27.854,0.326
27.856,0.329
27.858,0.326
27.860,0.329
27.862,0.326
27.864,0.326
27.866,0.326
27.868,0.329
27.870,0.332
27.872,0.320
27.874,0.323
27.876,0.323
27.878,0.329
27.880,0.332
27.882,0.332
27.884,0.335
27.886,0.332
27.888,0.329
27.890,0.326
27.892,0.329
27.894,0.329
27.896,0.329
27.898,0.326
27.900,0.326
27.902,0.329
27.904,0.329
27.906,0.329
27.908,0.329
27.910,0.320
27.912,0.326
27.914,0.326
27.916,0.329
27.918,0.329
27.920,0.320
27.922,0.320
27.924,0.317
27.926,0.317
27.928,0.326
27.930,0.329
27.932,0.329
27.934,0.326
27.936,0.329
27.938,0.332
27.940,0.335
27.942,0.335
27.944,0.335
27.946,0.332
27.948,0.320
27.950,0.326
27.952,0.326
27.954,0.329
27.956,0.332
27.958,0.326
27.960,0.326
27.962,0.326
27.964,0.323
27.966,0.323
27.968,0.329
27.970,0.326
27.972,0.323
27.974,0.323
27.976,0.326
27.978,0.335
27.980,0.326
27.982,0.314
27.984,0.326
27.986,0.329
27.988,0.329
27.990,0.335
27.992,0.338
27.994,0.329
27.996,0.326
27.998,0.329
28.000,0.335
28.002,0.332
28.004,0.335
28.006,0.335
28.008,0.329
28.010,0.329
28.012,0.329
28.014,0.332
28.016,0.338
28.018,0.326
28.020,0.329
28.022,0.329
28.024,0.329
28.026,0.329
28.028,0.335
28.030,0.329
28.032,0.326
28.034,0.329
28.036,0.329
28.038,0.338
28.040,0.341
28.042,0.326
28.044,0.329
28.046,0.329
28.048,0.332
28.050,0.332
28.052,0.329
28.054,0.335
28.056,0.326
28.058,0.320
28.060,0.326
28.062,0.326
28.064,0.326
28.066,0.326
28.068,0.329
28.070,0.323
28.072,0.320
28.074,0.326
28.076,0.329
28.078,0.326
28.080,0.326
28.082,0.323
28.084,0.326
28.086,0.329
28.088,0.329
28.090,0.329
28.092,0.326
28.094,0.314
28.096,0.323
28.098,0.329
28.100,0.329
28.102,0.329
28.104,0.329
28.106,0.329
28.108,0.317
28.110,0.323
28.112,0.329
28.114,0.329
28.116,0.332
28.118,0.326
28.120,0.326
28.122,0.326
28.124,0.326
28.126,0.323
28.128,0.329
28.130,0.320
28.132,0.323
28.134,0.320
28.136,0.326
28.138,0.329
28.140,0.314
28.142,0.311
28.144,0.314
28.146,0.314
28.148,0.317
28.150,0.323
28.152,0.323
28.154,0.317
28.156,0.314
28.158,0.320
28.160,0.326
28.162,0.323
28.164,0.326
28.166,0.326
28.168,0.323
28.170,0.320
28.172,0.317
28.174,0.326
28.176,0.326
28.178,0.314
28.180,0.320
28.182,0.320
28.184,0.320
28.186,0.320
28.188,0.329
28.190,0.329
28.192,0.314
28.194,0.320
28.196,0.317
28.198,0.323
28.200,0.326
28.202,0.323
28.204,0.326
28.206,0.326
28.208,0.317
28.210,0.317
28.212,0.320
28.214,0.323
28.216,0.317
28.218,0.317
28.220,0.317
28.222,0.317
28.224,0.317
28.226,0.317
28.228,0.326
28.230,0.311
28.232,0.317
28.234,0.317
28.236,0.320
28.238,0.323
28.240,0.311
28.242,0.314
28.244,0.308
28.246,0.311
28.248,0.314
28.250,0.320
28.252,0.317
28.254,0.314
28.256,0.314
28.258,0.317
28.260,0.317
28.262,0.317
28.264,0.317
28.266,0.317
28.268,0.314
28.270,0.311
28.272,0.314
28.274,0.314
28.276,0.320
28.278,0.314
28.280,0.314
28.282,0.311
28.284,0.311
28.286,0.314
28.288,0.317
28.290,0.311
28.292,0.311
28.294,0.311
28.296,0.311
28.298,0.317
28.300,0.308
28.302,0.308
28.304,0.308
28.306,0.305
28.308,0.311
28.310,0.311
28.312,0.311
28.314,0.314
28.316,0.302
28.318,0.302
28.320,0.311
28.322,0.308
28.324,0.311
28.326,0.311
28.328,0.311
28.330,0.305
28.332,0.302
28.334,0.305
28.336,0.308
28.338,0.308
28.340,0.305
28.342,0.302
28.344,0.302
28.346,0.308
28.348,0.305
28.350,0.311
28.352,0.302
28.354,0.299
28.356,0.305
28.358,0.314
28.360,0.314
28.362,0.314
28.364,0.314
28.366,0.314
28.368,0.302
28.370,0.305
28.372,0.305
28.374,0.305
28.376,0.308
28.378,0.302
28.380,0.295
28.382,0.295
28.384,0.295
28.386,0.295
28.388,0.302
28.390,0.289
28.392,0.292
28.394,0.289
28.396,0.295
28.398,0.302
28.400,0.286
28.402,0.286
28.404,0.289
28.406,0.289
28.408,0.299
28.410,0.305
28.412,0.305
28.414,0.295
28.416,0.295
28.418,0.302
28.420,0.305
28.422,0.302
28.424,0.302
28.426,0.305
28.428,0.295
28.430,0.299
28.432,0.295
28.434,0.302
28.436,0.302
28.438,0.289
28.440,0.292
28.442,0.292
28.444,0.292
28.446,0.289
28.448,0.295
28.450,0.299
28.452,0.283
28.454,0.292
28.456,0.292
28.458,0.302
28.460,0.295
28.462,0.292
28.464,0.299
28.466,0.299
28.468,0.295
28.470,0.299
28.472,0.299
28.474,0.302
28.476,0.295
28.478,0.295
28.480,0.302
28.482,0.302
28.484,0.302
28.486,0.302
28.488,0.302
28.490,0.292
28.492,0.292
28.494,0.295
28.496,0.302
28.498,0.292
28.500,0.295
28.502,0.292
28.504,0.292
28.506,0.295
28.508,0.295
28.510,0.302
28.512,0.292
28.514,0.286
28.516,0.295
28.518,0.299
28.520,0.302
28.522,0.299
28.524,0.299
28.526,0.299
28.528,0.289
28.530,0.286
28.532,0.292
28.534,0.299
28.536,0.292
28.538,0.292
28.540,0.289
28.542,0.289
28.544,0.286
28.546,0.286
28.548,0.292
28.550,0.286
28.552,0.289
28.554,0.286
28.556,0.292
28.558,0.295
28.560,0.289
28.562,0.283
28.564,0.289
28.566,0.289
28.568,0.289
28.570,0.292
28.572,0.292
28.574,0.292
28.576,0.280
28.578,0.289
28.580,0.292
28.582,0.292
28.584,0.292
28.586,0.292
28.588,0.295
28.590,0.286
28.592,0.286
28.594,0.292
28.596,0.292
28.598,0.289
28.600,0.289
28.602,0.286
28.604,0.286
28.606,0.289
28.608,0.289
28.610,0.292
28.612,0.289
28.614,0.280
28.616,0.286
28.618,0.289
28.620,0.289
28.622,0.289
28.624,0.289
28.626,0.289
28.628,0.277
28.630,0.280
28.632,0.286
28.634,0.289
28.636,0.292
28.638,0.283
28.640,0.283
28.642,0.286
28.644,0.283
28.646,0.286
28.648,0.289
28.650,0.280
28.652,0.283
28.654,0.283
28.656,0.289
28.658,0.292
28.660,0.274
28.662,0.277
28.664,0.277
28.666,0.277
28.668,0.286
28.670,0.292
28.672,0.292
28.674,0.283
28.676,0.283
28.678,0.289
28.680,0.289
28.682,0.289
28.684,0.289
28.686,0.289
28.688,0.292
28.690,0.283
28.692,0.286
28.694,0.289
28.696,0.292
28.698,0.280
28.700,0.283
28.702,0.280
28.704,0.283
28.706,0.283
28.708,0.289
28.710,0.292
28.712,0.271
28.714,0.286
28.716,0.280
28.718,0.289
28.720,0.292
28.722,0.292
28.724,0.292
28.726,0.292
28.728,0.289
28.730,0.289
28.732,0.289
28.734,0.292
28.736,0.286
28.738,0.286
28.740,0.289
28.742,0.289
28.744,0.289
28.746,0.292
28.748,0.292
28.750,0.283
28.752,0.286
28.754,0.286
28.756,0.292
28.758,0.292
28.760,0.286
28.762,0.286
28.764,0.280
28.766,0.286
28.768,0.289
28.770,0.289
28.772,0.286
28.774,0.277
28.776,0.289
28.778,0.286
28.780,0.292
28.782,0.289
28.784,0.292
28.786,0.289
28.788,0.283
28.790,0.283
28.792,0.289
28.794,0.292
28.796,0.292
28.798,0.289
28.800,0.286
28.802,0.286
28.804,0.286
28.806,0.286
28.808,0.292
28.810,0.283
28.812,0.286
28.814,0.286
28.816,0.286
28.818,0.292
28.820,0.289
28.822,0.283
28.824,0.283
28.826,0.283
28.828,0.283
28.830,0.286
28.832,0.286
28.834,0.286
28.836,0.277
28.838,0.280
28.840,0.286
28.842,0.286
28.844,0.283
28.846,0.283
28.848,0.289
28.850,0.280
28.852,0.277
28.854,0.280
28.856,0.286
28.858,0.280
28.860,0.280
28.862,0.280
28.864,0.283
28.866,0.283
28.868,0.283
28.870,0.289
28.872,0.283
28.874,0.277
28.876,0.283
28.878,0.289
28.880,0.289
28.882,0.289
28.884,0.289
28.886,0.289
28.888,0.277
28.890,0.280
28.892,0.283
28.894,0.286
28.896,0.286
28.898,0.280
28.900,0.277
28.902,0.277
28.904,0.274
28.906,0.274
28.908,0.280
28.910,0.277
28.912,0.274
28.914,0.271
28.916,0.280
28.918,0.286
28.920,0.271
28.922,0.265
28.924,0.277
28.926,0.277
28.928,0.277
28.930,0.280
28.932,0.286
28.934,0.280
28.936,0.274
28.938,0.280
28.940,0.286
28.942,0.283
28.944,0.286
28.946,0.286
28.948,0.283
28.950,0.280
28.952,0.277
28.954,0.283
28.956,0.283
28.958,0.277
28.960,0.280
28.962,0.277
28.964,0.277
28.966,0.280
28.968,0.280
28.970,0.286
28.972,0.271
28.974,0.274
28.976,0.277
28.978,0.280
28.980,0.280
28.982,0.280
28.984,0.280
28.986,0.280
28.988,0.268
28.990,0.271
28.992,0.274
28.994,0.277
28.996,0.268
28.998,0.268
29.000,0.268
29.002,0.271
29.004,0.268
29.006,0.268
29.008,0.271
29.010,0.256
29.012,0.262
29.014,0.262
29.016,0.265
29.018,0.268
29.020,0.250
29.022,0.253
29.024,0.247
29.026,0.247
29.028,0.253
29.030,0.262
29.032,0.256
29.034,0.253
29.036,0.253
29.038,0.256
29.040,0.262
29.042,0.259
29.044,0.262
29.046,0.265
29.048,0.259
29.050,0.256
29.052,0.262
29.054,0.268
29.056,0.268
29.058,0.262
29.060,0.262
29.062,0.262
29.064,0.262
29.066,0.265
29.068,0.268
29.070,0.268
29.072,0.256
29.074,0.262
29.076,0.268
29.078,0.271
29.080,0.265
29.082,0.265
29.084,0.265
29.086,0.268
29.088,0.271
29.090,0.274
29.092,0.277
29.094,0.277
29.096,0.271
29.098,0.268
29.100,0.271
29.102,0.268
29.104,0.268
29.106,0.268
29.108,0.268
29.110,0.265
29.112,0.262
29.114,0.265
29.116,0.271
29.118,0.265
29.120,0.265
29.122,0.262
29.124,0.265
29.126,0.262
29.128,0.262
29.130,0.265
29.132,0.253
29.134,0.247
29.136,0.256
29.138,0.256
29.140,0.256
29.142,0.256
29.144,0.256
29.146,0.259
29.148,0.241
29.150,0.253
29.152,0.253
29.154,0.256
29.156,0.259
29.158,0.256
29.160,0.253
29.162,0.259
29.164,0.256
29.166,0.259
29.168,0.265
29.170,0.262
29.172,0.259
29.174,0.253
29.176,0.256
29.178,0.262
29.180,0.253
29.182,0.247
29.184,0.253
29.186,0.259
29.188,0.256
29.190,0.262
29.192,0.262
29.194,0.256
29.196,0.247
29.198,0.253
29.200,0.256
29.202,0.256
29.204,0.256
29.206,0.253
29.208,0.256
29.210,0.250
29.212,0.250
29.214,0.253
29.216,0.256
29.218,0.250
29.220,0.253
29.222,0.253
29.224,0.253
29.226,0.259
29.228,0.259
29.230,0.262
29.232,0.253
29.234,0.253
29.236,0.250
29.238,0.253
29.240,0.253
29.242,0.250
29.244,0.250
29.246,0.253
29.248,0.241
29.250,0.247
29.252,0.253
29.254,0.253
29.256,0.250
29.258,0.247
29.260,0.244
29.262,0.244
29.264,0.244
29.266,0.244
29.268,0.250
29.270,0.241
29.272,0.241
29.274,0.244
29.276,0.247
29.278,0.253
29.280,0.241
29.282,0.241
29.284,0.238
29.286,0.241
29.288,0.247
29.290,0.250
29.292,0.253
29.294,0.244
29.296,0.241
29.298,0.247
29.300,0.250
29.302,0.253
29.304,0.247
29.306,0.253
29.308,0.256
29.310,0.253
29.312,0.253
29.314,0.256
29.316,0.262
29.318,0.241
29.320,0.244
29.322,0.238
29.324,0.235
29.326,0.232
29.328,0.238
29.330,0.241
29.332,0.229
29.334,0.238
29.336,0.238
29.338,0.244
29.340,0.244
29.342,0.244
29.344,0.250
29.346,0.247
29.348,0.241
29.350,0.241
29.352,0.241
29.354,0.241
29.356,0.244
29.358,0.238
29.360,0.241
29.362,0.244
29.364,0.238
29.366,0.235
29.368,0.238
29.370,0.232
29.372,0.238
29.374,0.244
29.376,0.253
29.378,0.256
29.380,0.232
29.382,0.223
29.384,0.214
29.386,0.211
29.388,0.229
29.390,0.247
29.392,0.265
29.394,0.259
29.396,0.253
29.398,0.241
29.400,0.229
29.402,0.223
29.404,0.229
29.406,0.232
29.408,0.229
29.410,0.235
29.412,0.238
29.414,0.235
29.416,0.232
29.418,0.220
29.420,0.223
29.422,0.232
29.424,0.232
29.426,0.235
29.428,0.238
29.430,0.232
29.432,0.217
29.434,0.223
29.436,0.220
29.438,0.229
29.440,0.226
29.442,0.229
29.444,0.232
29.446,0.238
29.448,0.232
29.450,0.235
29.452,0.238
29.454,0.244
29.456,0.241
29.458,0.238
29.460,0.241
29.462,0.232
29.464,0.232
29.466,0.235
29.468,0.238
29.470,0.229
29.472,0.229
29.474,0.229
29.476,0.235
29.478,0.232
29.480,0.238
29.482,0.241
29.484,0.238
29.486,0.232
29.488,0.232
29.490,0.235
29.492,0.223
29.494,0.217
29.496,0.226
29.498,0.229
29.500,0.232
29.502,0.235
29.504,0.238
29.506,0.241
29.508,0.238
29.510,0.235
29.512,0.241
29.514,0.241
29.516,0.241
29.518,0.238
29.520,0.238
29.522,0.238
29.524,0.232
29.526,0.232
29.528,0.235
29.530,0.229
29.532,0.229
29.534,0.232
29.536,0.238
29.538,0.247
29.540,0.241
29.542,0.241
29.544,0.241
29.546,0.241
29.548,0.241
29.550,0.238
29.552,0.232
29.554,0.232
29.556,0.217
29.558,0.232
29.560,0.238
29.562,0.241
29.564,0.244
29.566,0.241
29.568,0.241
29.570,0.235
29.572,0.232
29.574,0.232
29.576,0.232
29.578,0.217
29.580,0.223
29.582,0.223
29.584,0.226
29.586,0.226
29.588,0.232
29.590,0.235
29.592,0.229
29.594,0.232
29.596,0.232
29.598,0.241
29.600,0.241
29.602,0.244
29.604,0.244
29.606,0.250
29.608,0.241
29.610,0.247
29.612,0.253
29.614,0.253
29.616,0.253
29.618,0.244
29.620,0.244
29.622,0.241
29.624,0.238
29.626,0.232
29.628,0.232
29.630,0.217
29.632,0.217
29.634,0.217
29.636,0.217
29.638,0.220
29.640,0.204
29.642,0.211
29.644,0.204
29.646,0.204
29.648,0.214
29.650,0.220
29.652,0.226
29.654,0.223
29.656,0.229
29.658,0.235
29.660,0.238
29.662,0.241
29.664,0.244
29.666,0.244
29.668,0.244
29.670,0.244
29.672,0.247
29.674,0.253
29.676,0.253
29.678,0.241
29.680,0.241
29.682,0.235
29.684,0.232
29.686,0.226
29.688,0.229
29.690,0.223
29.692,0.217
29.694,0.220
29.696,0.220
29.698,0.226
29.700,0.220
29.702,0.217
29.704,0.214
29.706,0.214
29.708,0.211
29.710,0.208
29.712,0.211
29.714,0.208
29.716,0.204
29.718,0.204
29.720,0.211
29.722,0.214
29.724,0.214
29.726,0.217
29.728,0.220
29.730,0.217
29.732,0.217
29.734,0.220
29.736,0.229
29.738,0.223
29.740,0.229
29.742,0.229
29.744,0.232
29.746,0.235
29.748,0.232
29.750,0.241
29.752,0.232
29.754,0.223
29.756,0.232
29.758,0.238
29.760,0.238
29.762,0.235
29.764,0.232
29.766,0.238
29.768,0.229
29.770,0.229
29.772,0.232
29.774,0.232
29.776,0.232
29.778,0.226
29.780,0.226
29.782,0.226
29.784,0.223
29.786,0.229
29.788,0.235
29.790,0.229
29.792,0.232
29.794,0.229
29.796,0.229
29.798,0.235
29.800,0.229
29.802,0.223
29.804,0.235
29.806,0.238
29.808,0.238
29.810,0.241
29.812,0.241
29.814,0.232
29.816,0.217
29.818,0.223
29.820,0.226
29.822,0.223
29.824,0.220
29.826,0.220
29.828,0.223
29.830,0.217
29.832,0.217
29.834,0.229
29.836,0.229
29.838,0.223
29.840,0.223
29.842,0.223
29.844,0.223
29.846,0.220
29.848,0.220
29.850,0.223
29.852,0.211
29.854,0.214
29.856,0.214
29.858,0.217
29.860,0.217
29.862,0.220
29.864,0.223
29.866,0.223
29.868,0.214
29.870,0.217
29.872,0.220
29.874,0.220
29.876,0.220
29.878,0.214
29.880,0.217
29.882,0.217
29.884,0.214
29.886,0.217
29.888,0.220
29.890,0.211
29.892,0.217
29.894,0.220
29.896,0.232
29.898,0.232
29.900,0.220
29.902,0.226
29.904,0.217
29.906,0.217
29.908,0.223
29.910,0.226
29.912,0.223
29.914,0.217
29.916,0.217
29.918,0.223
29.920,0.226
29.922,0.232
29.924,0.232
29.926,0.232
29.928,0.226
29.930,0.226
29.932,0.226
29.934,0.229
29.936,0.232
29.938,0.220
29.940,0.223
29.942,0.220
29.944,0.223
29.946,0.220
29.948,0.226
29.950,0.226
29.952,0.214
29.954,0.220
29.956,0.217
29.958,0.223
29.960,0.214
29.962,0.211
29.964,0.208
29.966,0.214
29.968,0.217
29.970,0.220
29.972,0.226
29.974,0.229
29.976,0.217
29.978,0.220
29.980,0.223
29.982,0.223
29.984,0.220
29.986,0.223
29.988,0.226
29.990,0.217
29.992,0.217
29.994,0.223
29.996,0.235
29.998,0.232
30.000,0.238
30.002,0.232
30.004,0.232
30.006,0.232
30.008,0.229
30.010,0.232
30.012,0.229
30.014,0.217
30.016,0.226
30.018,0.232
30.020,0.238
30.022,0.238
30.024,0.238
30.026,0.241
30.028,0.232
30.030,0.235
30.032,0.238
30.034,0.241
30.036,0.241
30.038,0.232
30.040,0.232
30.042,0.229
30.044,0.229
30.046,0.220
30.048,0.223
30.050,0.217
30.052,0.217
30.054,0.214
30.056,0.211
30.058,0.220
30.060,0.211
30.062,0.208
30.064,0.214
30.066,0.217
30.068,0.223
30.070,0.232
30.072,0.238
30.074,0.232
30.076,0.223
30.078,0.232
30.080,0.235
30.082,0.229
30.084,0.226
30.086,0.220
30.088,0.220
30.090,0.214
30.092,0.214
30.094,0.217
30.096,0.226
30.098,0.217
30.100,0.232
30.102,0.235
30.104,0.232
30.106,0.238
30.108,0.238
30.110,0.241
30.112,0.217
30.114,0.226
30.116,0.220
30.118,0.226
30.120,0.226
30.122,0.220
30.124,0.232
30.126,0.232
30.128,0.229
30.130,0.229
30.132,0.232
30.134,0.232
30.136,0.220
30.138,0.220
30.140,0.220
30.142,0.220
30.144,0.217
30.146,0.217
30.148,0.220
30.150,0.214
30.152,0.217
30.154,0.217
30.156,0.223
30.158,0.223
30.160,0.217
30.162,0.217
30.164,0.214
30.166,0.211
30.168,0.217
30.170,0.217
30.172,0.220
30.174,0.217
30.176,0.229
30.178,0.229
30.180,0.232
30.182,0.232
30.184,0.232
30.186,0.226
30.188,0.217
30.190,0.217
30.192,0.217
30.194,0.223
30.196,0.229
30.198,0.223
30.200,0.220
30.202,0.220
30.204,0.217
30.206,0.214
30.208,0.217
30.210,0.208
30.212,0.208
30.214,0.204
30.216,0.214
30.218,0.223
30.220,0.223
30.222,0.217
30.224,0.223
30.226,0.226
30.228,0.223
30.230,0.220
30.232,0.217
30.234,0.220
30.236,0.204
30.238,0.217
30.240,0.223
30.242,0.226
30.244,0.226
30.246,0.229
30.248,0.226
30.250,0.217
30.252,0.214
30.254,0.214
30.256,0.217
30.258,0.214
30.260,0.214
30.262,0.217
30.264,0.217
30.266,0.217
30.268,0.223
30.270,0.223
30.272,0.217
30.274,0.214
30.276,0.217
30.278,0.223
30.280,0.229
30.282,0.223
30.284,0.232
30.286,0.232
30.288,0.220
30.290,0.226
30.292,0.229
30.294,0.232
30.296,0.232
30.298,0.229
30.300,0.229
30.302,0.229
30.304,0.223
30.306,0.220
30.308,0.226
30.310,0.211
30.312,0.220
30.314,0.223
30.316,0.232
30.318,0.232
30.320,0.220
30.322,0.223
30.324,0.217
30.326,0.214
30.328,0.217
30.330,0.229
30.332,0.229
30.334,0.223
30.336,0.220
30.338,0.223
30.340,0.220
30.342,0.220
30.344,0.223
30.346,0.223
30.348,0.220
30.350,0.220
30.352,0.220
30.354,0.223
30.356,0.232
30.358,0.220
30.360,0.226
30.362,0.226
30.364,0.220
30.366,0.220
30.368,0.223
30.370,0.220
30.372,0.217
30.374,0.223
30.376,0.223
30.378,0.229
30.380,0.220
30.382,0.217
30.384,0.217
30.386,0.220
30.388,0.226
30.390,0.229
30.392,0.229
30.394,0.226
30.396,0.217
30.398,0.220
30.400,0.223
30.402,0.226
30.404,0.226
30.406,0.220
30.408,0.220
30.410,0.214
30.412,0.214
30.414,0.223
30.416,0.226
30.418,0.223
30.420,0.220
30.422,0.211
30.424,0.211
30.426,0.217
30.428,0.220
30.430,0.232
30.432,0.223
30.434,0.217
30.436,0.220
30.438,0.217
30.440,0.217
30.442,0.223
30.444,0.229
30.446,0.232
30.448,0.223
30.450,0.217
30.452,0.214
30.454,0.217
30.456,0.220
30.458,0.223
30.460,0.223
30.462,0.223
30.464,0.217
30.466,0.214
30.468,0.217
30.470,0.217
30.472,0.223
30.474,0.223
30.476,0.229
30.478,0.229
30.480,0.211
30.482,0.208
30.484,0.208
30.486,0.217
30.488,0.226
30.490,0.229
30.492,0.226
30.494,0.217
30.496,0.214
30.498,0.220
30.500,0.226
30.502,0.223
30.504,0.220
30.506,0.217
30.508,0.217
30.510,0.211
30.512,0.217
30.514,0.223
30.516,0.223
30.518,0.211
30.520,0.208
30.522,0.208
30.524,0.211
30.526,0.217
30.528,0.226
30.530,0.232
30.532,0.211
30.534,0.217
30.536,0.214
30.538,0.217
30.540,0.220
30.542,0.217
30.544,0.220
30.546,0.226
30.548,0.217
30.550,0.217
30.552,0.217
30.554,0.220
30.556,0.217
30.558,0.223
30.560,0.229
30.562,0.229
30.564,0.220
30.566,0.220
30.568,0.217
30.570,0.204
30.572,0.211
30.574,0.217
30.576,0.223
30.578,0.220
30.580,0.214
30.582,0.204
30.584,0.211
30.586,0.208
30.588,0.217
30.590,0.223
30.592,0.220
30.594,0.204
30.596,0.214
30.598,0.214
30.600,0.214
30.602,0.217
30.604,0.223
30.606,0.229
30.608,0.217
30.610,0.214
30.612,0.217
30.614,0.214
30.616,0.217
30.618,0.217
30.620,0.217
30.622,0.220
30.624,0.223
30.626,0.223
30.628,0.232
30.630,0.220
30.632,0.217
30.634,0.214
30.636,0.214
30.638,0.217
30.640,0.211
30.642,0.204
30.644,0.214
30.646,0.217
30.648,0.226
30.650,0.232
30.652,0.235
30.654,0.232
30.656,0.217
30.658,0.223
30.660,0.220
30.662,0.217
30.664,0.214
30.666,0.211
30.668,0.217
30.670,0.211
30.672,0.214
30.674,0.217
30.676,0.226
30.678,0.223
30.680,0.223
30.682,0.220
30.684,0.217
30.686,0.217
30.688,0.217
30.690,0.217
30.692,0.204
30.694,0.208
30.696,0.208
30.698,0.217
30.700,0.220
30.702,0.208
30.704,0.217
30.706,0.217
30.708,0.208
30.710,0.214
30.712,0.223
30.714,0.223
30.716,0.226
30.718,0.226
30.720,0.226
30.722,0.232
30.724,0.229
30.726,0.232
30.728,0.232
30.730,0.217
30.732,0.220
30.734,0.217
30.736,0.220
30.738,0.217
30.740,0.204
30.742,0.204
30.744,0.204
30.746,0.204
30.748,0.214
30.750,0.220
30.752,0.229
30.754,0.223
30.756,0.226
30.758,0.232
30.760,0.235
30.762,0.238
30.764,0.238
30.766,0.241
30.768,0.232
30.770,0.232
30.772,0.235
30.774,0.235
30.776,0.232
30.778,0.220
30.780,0.220
30.782,0.220
30.784,0.217
30.786,0.214
30.788,0.220
30.790,0.220
30.792,0.211
30.794,0.211
30.796,0.214
30.798,0.217
30.800,0.208
30.802,0.204
30.804,0.204
30.806,0.208
30.808,0.208
30.810,0.214
30.812,0.217
30.814,0.223
30.816,0.217
30.818,0.223
30.820,0.232
30.822,0.232
30.824,0.235
30.826,0.235
30.828,0.235
30.830,0.223
30.832,0.220
30.834,0.223
30.836,0.223
30.838,0.217
30.840,0.214
30.842,0.211
30.844,0.211
30.846,0.214
30.848,0.211
30.850,0.217
30.852,0.211
30.854,0.204
30.856,0.217
30.858,0.220
30.860,0.229
30.862,0.223
30.864,0.229
30.866,0.226
30.868,0.217
30.870,0.217
30.872,0.223
30.874,0.223
30.876,0.220
30.878,0.217
30.880,0.214
30.882,0.214
30.884,0.208
30.886,0.208
30.888,0.211
30.890,0.204
30.892,0.204
30.894,0.201
30.896,0.208
30.898,0.211
30.900,0.204
30.902,0.204
30.904,0.204
30.906,0.211
30.908,0.220
30.910,0.232
30.912,0.232
30.914,0.229
30.916,0.223
30.918,0.235
30.920,0.238
30.922,0.238
30.924,0.238
30.926,0.238
30.928,0.238
30.930,0.229
30.932,0.226
30.934,0.223
30.936,0.226
30.938,0.217
30.940,0.217
30.942,0.217
30.944,0.214
30.946,0.214
30.948,0.217
30.950,0.223
30.952,0.208
30.954,0.217
30.956,0.217
30.958,0.226
30.960,0.226
30.962,0.220
30.964,0.220
30.966,0.226
30.968,0.217
30.970,0.223
30.972,0.226
30.974,0.223
30.976,0.220
30.978,0.217
30.980,0.220
30.982,0.220
30.984,0.217
30.986,0.217
30.988,0.217
30.990,0.208
30.992,0.211
30.994,0.214
30.996,0.217
30.998,0.220
31.000,0.217
31.002,0.220
31.004,0.220
31.006,0.220
31.008,0.223
31.010,0.229
31.012,0.232
31.014,0.217
31.016,0.232
31.018,0.229
31.020,0.232
31.022,0.229
31.024,0.229
31.026,0.229
31.028,0.220
31.030,0.217
31.032,0.220
31.034,0.223
31.036,0.223
31.038,0.214
31.040,0.214
31.042,0.214
31.044,0.211
31.046,0.208
31.048,0.217
31.050,0.214
31.052,0.217
31.054,0.214
31.056,0.217
31.058,0.226
31.060,0.220
31.062,0.211
31.064,0.217
31.066,0.223
31.068,0.226
31.070,0.229
31.072,0.232
31.074,0.235
31.076,0.223
31.078,0.229
31.080,0.232
31.082,0.235
31.084,0.238
31.086,0.232
31.088,0.241
31.090,0.232
31.092,0.232
31.094,0.232
31.096,0.238
31.098,0.232
31.100,0.232
31.102,0.229
31.104,0.229
31.106,0.229
31.108,0.229
31.110,0.235
31.112,0.229
31.114,0.229
31.116,0.229
31.118,0.238
31.120,0.241
31.122,0.232
31.124,0.241
31.126,0.238
31.128,0.229
31.130,0.229
31.132,0.235
31.134,0.232
31.136,0.238
31.138,0.232
31.140,0.232
31.142,0.238
31.144,0.232
31.146,0.235
31.148,0.235
31.150,0.229
31.152,0.229
31.154,0.232
31.156,0.235
31.158,0.241
31.160,0.226
31.162,0.232
31.164,0.223
31.166,0.217
31.168,0.223
31.170,0.229
31.172,0.229
31.174,0.223
31.176,0.223
31.178,0.232
31.180,0.238
31.182,0.238
31.184,0.241
31.186,0.244
31.188,0.244
31.190,0.241
31.192,0.241
31.194,0.247
31.196,0.247
31.198,0.238
31.200,0.238
31.202,0.238
31.204,0.232
31.206,0.232
31.208,0.241
31.210,0.238
31.212,0.226
31.214,0.232
31.216,0.229
31.218,0.238
31.220,0.232
31.222,0.229
31.224,0.229
31.226,0.232
31.228,0.232
31.230,0.232
31.232,0.235
31.234,0.235
31.236,0.229
31.238,0.229
31.240,0.232
31.242,0.232
31.244,0.232
31.246,0.232
31.248,0.238
