real_time,intensity,angle,time
2024-07-31T02:55:05.593,1.981,192.3802,0.352
2024-07-31T02:55:05.595,1.981,192.3802,0.354
2024-07-31T02:55:05.597,1.984,192.3849,0.356
2024-07-31T02:55:05.599,1.981,192.3849,0.358
2024-07-31T02:55:05.601,1.975,192.3893,0.36
2024-07-31T02:55:05.603,1.981,192.3893,0.362
2024-07-31T02:55:05.605,1.991,192.3947,0.364
2024-07-31T02:55:05.607,1.987,192.3947,0.366
2024-07-31T02:55:05.609,1.981,192.3947,0.368
2024-07-31T02:55:05.611,1.981,192.3994,0.37
2024-07-31T02:55:05.613,1.981,192.3994,0.372
2024-07-31T02:55:05.615,1.987,192.4044,0.374
2024-07-31T02:55:05.617,1.981,192.4044,0.376
2024-07-31T02:55:05.619,1.975,192.4044,0.378
2024-07-31T02:55:05.621,1.972,192.4044,0.38
2024-07-31T02:55:05.623,1.969,192.4092,0.382
2024-07-31T02:55:05.625,1.969,192.4133,0.384
2024-07-31T02:55:05.627,1.96,192.4177,0.386
2024-07-31T02:55:05.629,1.948,192.4177,0.388
2024-07-31T02:55:05.631,1.939,192.4177,0.39
2024-07-31T02:55:05.633,1.939,192.4177,0.392
2024-07-31T02:55:05.635,1.936,192.4177,0.394
2024-07-31T02:55:05.637,1.924,192.4228,0.396
2024-07-31T02:55:05.639,1.909,192.4284,0.398
2024-07-31T02:55:05.641,1.896,192.4284,0.4
2024-07-31T02:55:05.643,1.896,192.4342,0.402
2024-07-31T02:55:05.645,1.906,192.4342,0.404
2024-07-31T02:55:05.647,1.896,192.4342,0.406
2024-07-31T02:55:05.649,1.896,192.4411,0.40800000000000003
2024-07-31T02:55:05.651,1.887,192.448,0.41000000000000003
2024-07-31T02:55:05.653,1.884,192.448,0.41200000000000003
2024-07-31T02:55:05.655,1.89,192.448,0.41400000000000003
2024-07-31T02:55:05.657,1.89,192.4555,0.41600000000000004
2024-07-31T02:55:05.659,1.9,192.4555,0.418
2024-07-31T02:55:05.661,1.887,192.4628,0.42
2024-07-31T02:55:05.663,1.875,192.4628,0.422
2024-07-31T02:55:05.665,1.872,192.4628,0.424
2024-07-31T02:55:05.667,1.878,192.4628,0.426
2024-07-31T02:55:05.669,1.875,192.4703,0.428
2024-07-31T02:55:05.671,1.887,192.4703,0.43
2024-07-31T02:55:05.673,1.884,192.4782,0.432
2024-07-31T02:55:05.675,1.884,192.4782,0.434
2024-07-31T02:55:05.677,1.872,192.4863,0.436
2024-07-31T02:55:05.679,1.854,192.4863,0.438
2024-07-31T02:55:05.681,1.863,192.4863,0.44
2024-07-31T02:55:05.683,1.878,192.4863,0.442
2024-07-31T02:55:05.685,1.881,192.4948,0.444
2024-07-31T02:55:05.687,1.884,192.5034,0.446
2024-07-31T02:55:05.689,1.884,192.5034,0.448
2024-07-31T02:55:05.691,1.866,192.5122,0.45
2024-07-31T02:55:05.693,1.869,192.5122,0.452
2024-07-31T02:55:05.695,1.881,192.5122,0.454
2024-07-31T02:55:05.697,1.896,192.5206,0.456
2024-07-31T02:55:05.699,1.909,192.5206,0.458
2024-07-31T02:55:05.701,1.906,192.5292,0.46
2024-07-31T02:55:05.703,1.896,192.5292,0.462
2024-07-31T02:55:05.705,1.89,192.5292,0.464
2024-07-31T02:55:05.707,1.89,192.5292,0.466
2024-07-31T02:55:05.709,1.896,192.5372,0.468
2024-07-31T02:55:05.711,1.906,192.5372,0.47000000000000003
2024-07-31T02:55:05.713,1.912,192.5372,0.47200000000000003
2024-07-31T02:55:05.715,1.924,192.5372,0.47400000000000003
2024-07-31T02:55:05.717,1.939,192.5528,0.47600000000000003
2024-07-31T02:55:05.719,1.945,192.5606,0.47800000000000004
2024-07-31T02:55:05.721,1.954,192.5606,0.48
2024-07-31T02:55:05.723,1.957,192.5606,0.482
2024-07-31T02:55:05.725,1.954,192.5685,0.484
2024-07-31T02:55:05.727,1.954,192.5685,0.486
2024-07-31T02:55:05.729,1.951,192.5685,0.488
2024-07-31T02:55:05.731,1.948,192.5763,0.49
2024-07-31T02:55:05.733,1.933,192.5763,0.492
2024-07-31T02:55:05.735,1.912,192.5841,0.494
2024-07-31T02:55:05.737,1.89,192.5841,0.496
2024-07-31T02:55:05.739,1.872,192.5919,0.498
2024-07-31T02:55:05.741,1.86,192.5919,0.5
2024-07-31T02:55:05.743,1.857,192.5919,0.502
2024-07-31T02:55:05.745,1.851,192.6001,0.504
2024-07-31T02:55:05.747,1.842,192.6001,0.506
2024-07-31T02:55:05.749,1.839,192.6001,0.508
2024-07-31T02:55:05.751,1.836,192.6001,0.51
2024-07-31T02:55:05.753,1.836,192.6083,0.512
2024-07-31T02:55:05.755,1.836,192.6083,0.514
2024-07-31T02:55:05.757,1.836,192.6165,0.516
2024-07-31T02:55:05.759,1.836,192.6165,0.518
2024-07-31T02:55:05.761,1.836,192.6165,0.52
2024-07-31T02:55:05.763,1.839,192.6165,0.522
2024-07-31T02:55:05.765,1.848,192.6349,0.524
2024-07-31T02:55:05.767,1.848,192.6349,0.526
2024-07-31T02:55:05.769,1.827,192.6349,0.528
2024-07-31T02:55:05.771,1.824,192.6445,0.53
2024-07-31T02:55:05.773,1.802,192.6539,0.532
2024-07-31T02:55:05.775,1.79,192.6539,0.534
2024-07-31T02:55:05.777,1.769,192.6539,0.536
2024-07-31T02:55:05.779,1.757,192.6539,0.538
2024-07-31T02:55:05.781,1.745,192.6635,0.54
2024-07-31T02:55:05.783,1.763,192.6723,0.542
2024-07-31T02:55:05.785,1.772,192.6723,0.544
2024-07-31T02:55:05.787,1.787,192.6723,0.546
2024-07-31T02:55:05.789,1.799,192.6723,0.548
2024-07-31T02:55:05.791,1.793,192.6811,0.55
2024-07-31T02:55:05.793,1.799,192.689,0.552
2024-07-31T02:55:05.795,1.802,192.689,0.554
2024-07-31T02:55:05.797,1.812,192.6963,0.556
2024-07-31T02:55:05.799,1.815,192.6963,0.558
2024-07-31T02:55:05.801,1.815,192.6963,0.56
2024-07-31T02:55:05.803,1.815,192.7028,0.562
2024-07-31T02:55:05.805,1.818,192.7028,0.5640000000000001
2024-07-31T02:55:05.807,1.821,192.7089,0.5660000000000001
2024-07-31T02:55:05.809,1.827,192.7089,0.5680000000000001
2024-07-31T02:55:05.811,1.833,192.7089,0.5700000000000001
2024-07-31T02:55:05.813,1.827,192.7089,0.5720000000000001
2024-07-31T02:55:05.815,1.827,192.7191,0.5740000000000001
2024-07-31T02:55:05.817,1.821,192.7191,0.5760000000000001
2024-07-31T02:55:05.819,1.809,192.7191,0.578
2024-07-31T02:55:05.821,1.775,192.7191,0.58
2024-07-31T02:55:05.823,1.739,192.7235,0.582
2024-07-31T02:55:05.825,1.706,192.7235,0.584
2024-07-31T02:55:05.827,1.693,192.727,0.586
2024-07-31T02:55:05.829,1.702,192.727,0.588
2024-07-31T02:55:05.831,1.721,192.727,0.59
2024-07-31T02:55:05.833,1.73,192.727,0.592
2024-07-31T02:55:05.835,1.73,192.727,0.594
2024-07-31T02:55:05.837,1.712,192.727,0.596
2024-07-31T02:55:05.839,1.702,192.727,0.598
2024-07-31T02:55:05.841,1.706,192.7353,0.6
2024-07-31T02:55:05.843,1.727,192.7353,0.602
2024-07-31T02:55:05.845,1.745,192.737,0.604
2024-07-31T02:55:05.847,1.745,192.737,0.606
2024-07-31T02:55:05.849,1.745,192.737,0.608
2024-07-31T02:55:05.851,1.727,192.7384,0.61
2024-07-31T02:55:05.853,1.718,192.7384,0.612
2024-07-31T02:55:05.855,1.718,192.7395,0.614
2024-07-31T02:55:05.857,1.715,192.7395,0.616
2024-07-31T02:55:05.859,1.742,192.7402,0.618
2024-07-31T02:55:05.861,1.745,192.7402,0.62
2024-07-31T02:55:05.863,1.733,192.7402,0.622
2024-07-31T02:55:05.865,1.718,192.7402,0.624
2024-07-31T02:55:05.867,1.718,192.7406,0.626
2024-07-31T02:55:05.869,1.739,192.741,0.628
2024-07-31T02:55:05.871,1.769,192.741,0.63
2024-07-31T02:55:05.873,1.778,192.741,0.632
2024-07-31T02:55:05.875,1.769,192.7414,0.634
2024-07-31T02:55:05.877,1.751,192.7414,0.636
2024-07-31T02:55:05.879,1.73,192.7414,0.638
2024-07-31T02:55:05.881,1.742,192.7414,0.64
2024-07-31T02:55:05.883,1.742,192.7414,0.642
2024-07-31T02:55:05.885,1.745,192.7414,0.644
2024-07-31T02:55:05.887,1.751,192.7414,0.646
2024-07-31T02:55:05.889,1.757,192.7414,0.648
2024-07-31T02:55:05.891,1.757,192.7414,0.65
2024-07-31T02:55:05.893,1.754,192.7423,0.652
2024-07-31T02:55:05.895,1.751,192.7423,0.654
2024-07-31T02:55:05.897,1.754,192.7423,0.656
2024-07-31T02:55:05.899,1.766,192.7423,0.658
2024-07-31T02:55:05.901,1.769,192.743,0.66
2024-07-31T02:55:05.903,1.763,192.743,0.662
2024-07-31T02:55:05.905,1.769,192.743,0.664
2024-07-31T02:55:05.907,1.778,192.7441,0.666
2024-07-31T02:55:05.909,1.79,192.7464,0.668
2024-07-31T02:55:05.911,1.79,192.7464,0.67
2024-07-31T02:55:05.913,1.784,192.7464,0.672
2024-07-31T02:55:05.915,1.787,192.7478,0.674
2024-07-31T02:55:05.917,1.802,192.7478,0.676
2024-07-31T02:55:05.919,1.815,192.7495,0.678
2024-07-31T02:55:05.921,1.802,192.7495,0.68
2024-07-31T02:55:05.923,1.793,192.7495,0.682
2024-07-31T02:55:05.925,1.787,192.7499,0.684
2024-07-31T02:55:05.927,1.802,192.7499,0.686
2024-07-31T02:55:05.929,1.818,192.7499,0.6880000000000001
2024-07-31T02:55:05.931,1.812,192.7499,0.6900000000000001
2024-07-31T02:55:05.933,1.79,192.7499,0.6920000000000001
2024-07-31T02:55:05.935,1.781,192.7499,0.6940000000000001
2024-07-31T02:55:05.937,1.784,192.7503,0.6960000000000001
2024-07-31T02:55:05.939,1.79,192.7502,0.6980000000000001
2024-07-31T02:55:05.941,1.787,192.7502,0.7000000000000001
2024-07-31T02:55:05.943,1.778,192.7496,0.7020000000000001
2024-07-31T02:55:05.945,1.781,192.7496,0.704
2024-07-31T02:55:05.947,1.781,192.7496,0.706
2024-07-31T02:55:05.949,1.781,192.7496,0.708
2024-07-31T02:55:05.951,1.778,192.7492,0.71
2024-07-31T02:55:05.953,1.769,192.7492,0.712
2024-07-31T02:55:05.955,1.769,192.7488,0.714
2024-07-31T02:55:05.957,1.763,192.7488,0.716
2024-07-31T02:55:05.959,1.763,192.7488,0.718
2024-07-31T02:55:05.961,1.769,192.7488,0.72
2024-07-31T02:55:05.963,1.775,192.7488,0.722
2024-07-31T02:55:05.965,1.793,192.7488,0.724
2024-07-31T02:55:05.967,1.799,192.7485,0.726
2024-07-31T02:55:05.969,1.793,192.7485,0.728
2024-07-31T02:55:05.971,1.787,192.7482,0.73
2024-07-31T02:55:05.973,1.797,192.7482,0.732
2024-07-31T02:55:05.975,1.815,192.7486,0.734
2024-07-31T02:55:05.977,1.821,192.7486,0.736
2024-07-31T02:55:05.979,1.818,192.7494,0.738
2024-07-31T02:55:05.981,1.805,192.7494,0.74
2024-07-31T02:55:05.983,1.793,192.7498,0.742
2024-07-31T02:55:05.985,1.802,192.7508,0.744
2024-07-31T02:55:05.987,1.824,192.7508,0.746
2024-07-31T02:55:05.989,1.818,192.7508,0.748
2024-07-31T02:55:05.991,1.802,192.7508,0.75
2024-07-31T02:55:05.993,1.787,192.7516,0.752
2024-07-31T02:55:05.995,1.787,192.7516,0.754
2024-07-31T02:55:05.997,1.809,192.7516,0.756
2024-07-31T02:55:05.999,1.815,192.7527,0.758
2024-07-31T02:55:06.001,1.809,192.7537,0.76
2024-07-31T02:55:06.003,1.799,192.7537,0.762
2024-07-31T02:55:06.005,1.799,192.7541,0.764
2024-07-31T02:55:06.007,1.821,192.7541,0.766
2024-07-31T02:55:06.009,1.848,192.7542,0.768
2024-07-31T02:55:06.011,1.854,192.7542,0.77
2024-07-31T02:55:06.013,1.842,192.7542,0.772
2024-07-31T02:55:06.015,1.836,192.7538,0.774
2024-07-31T02:55:06.017,1.839,192.7538,0.776
2024-07-31T02:55:06.019,1.854,192.7535,0.778
2024-07-31T02:55:06.021,1.875,192.7535,0.78
2024-07-31T02:55:06.023,1.875,192.7534,0.782
2024-07-31T02:55:06.025,1.86,192.7534,0.784
2024-07-31T02:55:06.027,1.857,192.7534,0.786
2024-07-31T02:55:06.029,1.86,192.7534,0.788
2024-07-31T02:55:06.031,1.86,192.7534,0.79
2024-07-31T02:55:06.033,1.863,192.7542,0.792
2024-07-31T02:55:06.035,1.854,192.7542,0.794
2024-07-31T02:55:06.037,1.851,192.7542,0.796
2024-07-31T02:55:06.039,1.851,192.7546,0.798
2024-07-31T02:55:06.041,1.851,192.7546,0.8
2024-07-31T02:55:06.043,1.86,192.7556,0.802
2024-07-31T02:55:06.045,1.863,192.7556,0.804
2024-07-31T02:55:06.047,1.857,192.7556,0.806
2024-07-31T02:55:06.049,1.839,192.7556,0.808
2024-07-31T02:55:06.051,1.827,192.7561,0.81
2024-07-31T02:55:06.053,1.818,192.7564,0.812
2024-07-31T02:55:06.055,1.824,192.7564,0.8140000000000001
2024-07-31T02:55:06.057,1.833,192.7578,0.8160000000000001
2024-07-31T02:55:06.059,1.851,192.7578,0.8180000000000001
2024-07-31T02:55:06.061,1.875,192.7578,0.8200000000000001
2024-07-31T02:55:06.063,1.896,192.7578,0.8220000000000001
2024-07-31T02:55:06.065,1.903,192.7578,0.8240000000000001
2024-07-31T02:55:06.067,1.896,192.7596,0.8260000000000001
2024-07-31T02:55:06.069,1.896,192.7617,0.8280000000000001
2024-07-31T02:55:06.071,1.89,192.7617,0.8300000000000001
2024-07-31T02:55:06.073,1.884,192.7617,0.8320000000000001
2024-07-31T02:55:06.075,1.881,192.7648,0.834
2024-07-31T02:55:06.077,1.866,192.7679,0.836
2024-07-31T02:55:06.079,1.854,192.7679,0.838
2024-07-31T02:55:06.081,1.848,192.7679,0.84
2024-07-31T02:55:06.083,1.848,192.7679,0.842
2024-07-31T02:55:06.085,1.863,192.7679,0.844
2024-07-31T02:55:06.087,1.884,192.7768,0.846
2024-07-31T02:55:06.089,1.878,192.7768,0.848
2024-07-31T02:55:06.091,1.893,192.7768,0.85
2024-07-31T02:55:06.093,1.887,192.7826,0.852
2024-07-31T02:55:06.095,1.881,192.7826,0.854
2024-07-31T02:55:06.097,1.869,192.7826,0.856
2024-07-31T02:55:06.099,1.851,192.7826,0.858
2024-07-31T02:55:06.101,1.836,192.7826,0.86
2024-07-31T02:55:06.103,1.848,192.7826,0.862
2024-07-31T02:55:06.105,1.848,192.8039,0.864
2024-07-31T02:55:06.107,1.86,192.8039,0.866
2024-07-31T02:55:06.109,1.863,192.8039,0.868
2024-07-31T02:55:06.111,1.86,192.8039,0.87
2024-07-31T02:55:06.113,1.86,192.8111,0.872
2024-07-31T02:55:06.115,1.86,192.8111,0.874
2024-07-31T02:55:06.117,1.857,192.8111,0.876
2024-07-31T02:55:06.119,1.857,192.8186,0.878
2024-07-31T02:55:06.121,1.839,192.8257,0.88
2024-07-31T02:55:06.123,1.83,192.8257,0.882
2024-07-31T02:55:06.125,1.824,192.8257,0.884
2024-07-31T02:55:06.127,1.815,192.8325,0.886
2024-07-31T02:55:06.129,1.815,192.8325,0.888
2024-07-31T02:55:06.131,1.812,192.8325,0.89
2024-07-31T02:55:06.133,1.815,192.8325,0.892
2024-07-31T02:55:06.135,1.812,192.8386,0.894
2024-07-31T02:55:06.137,1.815,192.8454,0.896
2024-07-31T02:55:06.139,1.818,192.8454,0.898
2024-07-31T02:55:06.141,1.812,192.8521,0.9
2024-07-31T02:55:06.143,1.805,192.8521,0.902
2024-07-31T02:55:06.145,1.787,192.8521,0.904
2024-07-31T02:55:06.147,1.778,192.8585,0.906
2024-07-31T02:55:06.149,1.769,192.8585,0.908
2024-07-31T02:55:06.151,1.76,192.8647,0.91
2024-07-31T02:55:06.153,1.748,192.8647,0.912
2024-07-31T02:55:06.155,1.742,192.8705,0.914
2024-07-31T02:55:06.157,1.727,192.8705,0.916
2024-07-31T02:55:06.159,1.727,192.8762,0.918
2024-07-31T02:55:06.161,1.727,192.8762,0.92
2024-07-31T02:55:06.163,1.727,192.8762,0.922
2024-07-31T02:55:06.165,1.727,192.882,0.924
2024-07-31T02:55:06.167,1.718,192.882,0.926
2024-07-31T02:55:06.169,1.712,192.882,0.928
2024-07-31T02:55:06.171,1.712,192.8874,0.93
2024-07-31T02:55:06.173,1.718,192.8874,0.932
2024-07-31T02:55:06.175,1.718,192.8929,0.934
2024-07-31T02:55:06.177,1.706,192.8929,0.936
2024-07-31T02:55:06.179,1.715,192.8929,0.9380000000000001
2024-07-31T02:55:06.181,1.712,192.8929,0.9400000000000001
2024-07-31T02:55:06.183,1.712,192.8984,0.9420000000000001
2024-07-31T02:55:06.185,1.715,192.9038,0.9440000000000001
2024-07-31T02:55:06.187,1.712,192.9038,0.9460000000000001
2024-07-31T02:55:06.189,1.715,192.9088,0.9480000000000001
2024-07-31T02:55:06.191,1.709,192.9088,0.9500000000000001
2024-07-31T02:55:06.193,1.712,192.9142,0.9520000000000001
2024-07-31T02:55:06.195,1.718,192.9142,0.9540000000000001
2024-07-31T02:55:06.197,1.724,192.9142,0.9560000000000001
2024-07-31T02:55:06.199,1.718,192.92,0.9580000000000001
2024-07-31T02:55:06.201,1.73,192.92,0.96
2024-07-31T02:55:06.203,1.739,192.9262,0.962
2024-07-31T02:55:06.205,1.745,192.9262,0.964
2024-07-31T02:55:06.207,1.757,192.9323,0.966
2024-07-31T02:55:06.209,1.757,192.9323,0.968
2024-07-31T02:55:06.211,1.754,192.9323,0.97
2024-07-31T02:55:06.213,1.772,192.9323,0.972
