"Time","Potential"
51.316,0.215
51.318,0.212
51.320,0.218
51.322,0.224
51.324,0.224
51.326,0.221
51.328,0.218
51.330,0.221
51.332,0.215
51.334,0.212
51.336,0.215
51.338,0.215
51.340,0.212
51.342,0.212
51.344,0.209
51.346,0.209
51.348,0.212
51.350,0.212
51.352,0.215
51.354,0.206
51.356,0.209
51.358,0.209
51.360,0.212
51.362,0.215
51.364,0.209
51.366,0.215
51.368,0.215
51.370,0.212
51.372,0.209
51.374,0.212
51.376,0.212
51.378,0.215
51.380,0.212
51.382,0.209
51.384,0.212
51.386,0.209
51.388,0.206
51.390,0.212
51.392,0.209
51.394,0.209
51.396,0.206
51.398,0.209
51.400,0.215
51.402,0.206
51.404,0.203
51.406,0.200
51.408,0.209
51.410,0.212
51.412,0.212
51.414,0.212
51.416,0.209
51.418,0.200
51.420,0.209
51.422,0.212
51.424,0.215
51.426,0.212
51.428,0.212
51.430,0.212
51.432,0.209
51.434,0.209
51.436,0.212
51.438,0.215
51.440,0.209
51.442,0.209
51.444,0.206
51.446,0.203
51.448,0.206
51.450,0.206
51.452,0.212
51.454,0.203
51.456,0.200
51.458,0.203
51.460,0.209
51.462,0.212
51.464,0.212
51.466,0.212
51.468,0.212
51.470,0.203
51.472,0.203
51.474,0.209
51.476,0.209
51.478,0.209
51.480,0.200
51.482,0.203
51.484,0.203
51.486,0.203
51.488,0.203
51.490,0.206
51.492,0.203
51.494,0.203
51.496,0.200
51.498,0.200
51.500,0.209
51.502,0.200
51.504,0.188
51.506,0.200
51.508,0.200
51.510,0.200
51.512,0.200
51.514,0.206
51.516,0.203
51.518,0.200
51.520,0.200
51.522,0.203
51.524,0.203
51.526,0.203
51.528,0.203
51.530,0.206
51.532,0.197
51.534,0.200
51.536,0.203
51.538,0.203
51.540,0.209
51.542,0.203
51.544,0.200
51.546,0.203
51.548,0.203
51.550,0.203
51.552,0.209
51.554,0.200
51.556,0.188
51.558,0.209
51.560,0.206
51.562,0.212
51.564,0.212
51.566,0.212
51.568,0.212
51.570,0.209
51.572,0.209
51.574,0.212
51.576,0.212
51.578,0.218
51.580,0.209
51.582,0.212
51.584,0.212
51.586,0.212
51.588,0.212
51.590,0.218
51.592,0.221
51.594,0.215
51.596,0.215
51.598,0.215
51.600,0.224
51.602,0.215
51.604,0.212
51.606,0.218
51.608,0.215
51.610,0.215
51.612,0.221
51.614,0.227
51.616,0.227
51.618,0.218
51.620,0.227
51.622,0.227
51.624,0.227
51.626,0.227
51.628,0.230
51.630,0.227
51.632,0.218
51.634,0.224
51.636,0.224
51.638,0.230
51.640,0.233
51.642,0.227
51.644,0.227
51.646,0.227
51.648,0.227
51.650,0.227
51.652,0.233
51.654,0.227
51.656,0.224
51.658,0.227
51.660,0.230
51.662,0.233
51.664,0.236
51.666,0.236
51.668,0.233
51.670,0.236
51.672,0.230
51.674,0.230
51.676,0.233
51.678,0.236
51.680,0.227
51.682,0.227
51.684,0.227
51.686,0.227
51.688,0.227
51.690,0.233
51.692,0.236
51.694,0.224
51.696,0.230
51.698,0.227
51.700,0.236
51.702,0.233
51.704,0.227
51.706,0.224
51.708,0.227
51.710,0.221
51.712,0.233
51.714,0.233
51.716,0.233
51.718,0.227
51.720,0.227
51.722,0.230
51.724,0.230
51.726,0.230
51.728,0.230
51.730,0.233
51.732,0.224
51.734,0.224
51.736,0.224
51.738,0.227
51.740,0.233
51.742,0.218
51.744,0.227
51.746,0.227
51.748,0.227
51.750,0.227
51.752,0.230
51.754,0.227
51.756,0.224
51.758,0.221
51.760,0.224
51.762,0.227
51.764,0.227
51.766,0.227
51.768,0.230
51.770,0.230
51.772,0.227
51.774,0.224
51.776,0.224
51.778,0.227
51.780,0.218
51.782,0.218
51.784,0.221
51.786,0.218
51.788,0.218
51.790,0.224
51.792,0.227
51.794,0.212
51.796,0.218
51.798,0.218
51.800,0.224
51.802,0.224
51.804,0.218
51.806,0.215
51.808,0.218
51.810,0.212
51.812,0.218
51.814,0.224
51.816,0.224
51.818,0.215
51.820,0.218
51.822,0.218
51.824,0.221
51.826,0.221
51.828,0.218
51.830,0.221
51.832,0.212
51.834,0.215
51.836,0.215
51.838,0.218
51.840,0.224
51.842,0.212
51.844,0.215
51.846,0.215
51.848,0.212
51.850,0.218
51.852,0.221
51.854,0.221
51.856,0.212
51.858,0.209
51.860,0.215
51.862,0.218
51.864,0.218
51.866,0.218
51.868,0.221
51.870,0.221
51.872,0.215
51.874,0.215
51.876,0.218
51.878,0.218
51.880,0.212
51.882,0.215
51.884,0.212
51.886,0.212
51.888,0.212
51.890,0.215
51.892,0.218
51.894,0.206
51.896,0.215
51.898,0.212
51.900,0.215
51.902,0.218
51.904,0.212
51.906,0.215
51.908,0.218
51.910,0.212
51.912,0.212
51.914,0.218
51.916,0.218
51.918,0.218
51.920,0.215
51.922,0.215
51.924,0.215
51.926,0.215
51.928,0.212
51.930,0.215
51.932,0.212
51.934,0.215
51.936,0.212
51.938,0.212
51.940,0.215
51.942,0.209
51.944,0.212
51.946,0.206
51.948,0.200
51.950,0.212
51.952,0.215
51.954,0.215
51.956,0.206
51.958,0.200
51.960,0.212
51.962,0.218
51.964,0.218
51.966,0.218
51.968,0.212
51.970,0.215
51.972,0.212
51.974,0.212
51.976,0.212
51.978,0.218
51.980,0.212
51.982,0.209
51.984,0.206
51.986,0.206
51.988,0.206
51.990,0.206
51.992,0.212
51.994,0.206
51.996,0.206
51.998,0.209
52.000,0.212
52.002,0.215
52.004,0.206
52.006,0.215
52.008,0.212
52.010,0.206
52.012,0.206
52.014,0.212
52.016,0.209
52.018,0.215
52.020,0.203
52.022,0.203
52.024,0.209
52.026,0.203
52.028,0.203
52.030,0.209
52.032,0.203
52.034,0.203
52.036,0.203
52.038,0.203
52.040,0.209
52.042,0.200
52.044,0.203
52.046,0.194
52.048,0.188
52.050,0.203
52.052,0.206
52.054,0.209
52.056,0.203
52.058,0.188
52.060,0.200
52.062,0.203
52.064,0.206
52.066,0.203
52.068,0.203
52.070,0.206
52.072,0.200
52.074,0.200
52.076,0.203
52.078,0.203
52.080,0.200
52.082,0.200
52.084,0.200
52.086,0.200
52.088,0.200
52.090,0.200
52.092,0.203
52.094,0.197
52.096,0.191
52.098,0.191
52.100,0.197
52.102,0.200
52.104,0.191
52.106,0.200
52.108,0.203
52.110,0.194
52.112,0.197
52.114,0.200
52.116,0.200
52.118,0.200
52.120,0.194
52.122,0.194
52.124,0.200
52.126,0.200
52.128,0.194
52.130,0.200
52.132,0.191
52.134,0.194
52.136,0.191
52.138,0.194
52.140,0.200
52.142,0.188
52.144,0.188
52.146,0.185
52.148,0.182
52.150,0.191
52.152,0.194
52.154,0.197
52.156,0.191
52.158,0.185
52.160,0.191
52.162,0.194
52.164,0.194
52.166,0.194
52.168,0.194
52.170,0.200
52.172,0.185
52.174,0.188
52.176,0.191
52.178,0.194
52.180,0.194
52.182,0.191
52.184,0.188
52.186,0.188
52.188,0.188
52.190,0.188
52.192,0.191
52.194,0.188
52.196,0.182
52.198,0.188
52.200,0.191
52.202,0.194
52.204,0.191
52.206,0.194
52.208,0.194
52.210,0.191
52.212,0.188
52.214,0.191
52.216,0.191
52.218,0.194
52.220,0.182
52.222,0.188
52.224,0.188
52.226,0.188
52.228,0.188
52.230,0.191
52.232,0.191
52.234,0.191
52.236,0.185
52.238,0.188
52.240,0.191
52.242,0.188
52.244,0.179
52.246,0.176
52.248,0.182
52.250,0.185
52.252,0.188
52.254,0.188
52.256,0.191
52.258,0.185
52.260,0.185
52.262,0.191
52.264,0.191
52.266,0.191
52.268,0.188
52.270,0.191
52.272,0.179
52.274,0.185
52.276,0.188
52.278,0.188
52.280,0.191
52.282,0.185
52.284,0.185
52.286,0.182
52.288,0.188
52.290,0.185
52.292,0.188
52.294,0.191
52.296,0.179
52.298,0.188
52.300,0.188
52.302,0.191
52.304,0.191
52.306,0.188
52.308,0.188
52.310,0.185
52.312,0.179
52.314,0.185
52.316,0.185
52.318,0.188
52.320,0.176
52.322,0.182
52.324,0.188
52.326,0.185
52.328,0.185
52.330,0.188
52.332,0.188
52.334,0.185
52.336,0.182
52.338,0.182
52.340,0.188
52.342,0.179
52.344,0.176
52.346,0.173
52.348,0.179
52.350,0.176
52.352,0.182
52.354,0.188
52.356,0.188
52.358,0.179
52.360,0.182
52.362,0.188
52.364,0.185
52.366,0.185
52.368,0.185
52.370,0.185
52.372,0.170
52.374,0.176
52.376,0.179
52.378,0.182
52.380,0.182
52.382,0.176
52.384,0.176
52.386,0.173
52.388,0.176
52.390,0.176
52.392,0.182
52.394,0.179
52.396,0.167
52.398,0.179
52.400,0.179
52.402,0.185
52.404,0.185
52.406,0.185
52.408,0.185
52.410,0.185
52.412,0.179
52.414,0.179
52.416,0.179
52.418,0.185
52.420,0.176
52.422,0.173
52.424,0.176
52.426,0.173
52.428,0.170
52.430,0.173
52.432,0.179
52.434,0.163
52.436,0.170
52.438,0.167
52.440,0.176
52.442,0.170
52.444,0.163
52.446,0.167
52.448,0.167
52.450,0.163
52.452,0.170
52.454,0.176
52.456,0.176
52.458,0.167
52.460,0.170
52.462,0.173
52.464,0.173
52.466,0.170
52.468,0.170
52.470,0.170
52.472,0.170
52.474,0.167
52.476,0.167
52.478,0.167
52.480,0.173
52.482,0.161
52.484,0.167
52.486,0.167
52.488,0.167
52.490,0.170
52.492,0.170
52.494,0.173
52.496,0.163
52.498,0.167
52.500,0.167
52.502,0.170
52.504,0.170
52.506,0.170
52.508,0.167
52.510,0.170
52.512,0.163
52.514,0.163
52.516,0.167
52.518,0.170
52.520,0.163
52.522,0.163
52.524,0.163
52.526,0.161
52.528,0.161
52.530,0.163
52.532,0.167
52.534,0.151
52.536,0.161
52.538,0.154
52.540,0.167
52.542,0.167
52.544,0.161
52.546,0.158
52.548,0.167
52.550,0.158
52.552,0.161
52.554,0.163
52.556,0.163
52.558,0.163
52.560,0.158
52.562,0.154
52.564,0.161
52.566,0.161
52.568,0.158
52.570,0.163
52.572,0.154
52.574,0.158
52.576,0.151
52.578,0.154
52.580,0.163
52.582,0.151
52.584,0.158
52.586,0.151
52.588,0.145
52.590,0.154
52.592,0.158
52.594,0.161
52.596,0.151
52.598,0.145
52.600,0.154
52.602,0.161
52.604,0.161
52.606,0.158
52.608,0.154
52.610,0.161
52.612,0.148
52.614,0.151
52.616,0.151
52.618,0.154
52.620,0.154
52.622,0.151
52.624,0.151
52.626,0.151
52.628,0.148
52.630,0.148
52.632,0.154
52.634,0.145
52.636,0.145
52.638,0.151
52.640,0.151
52.642,0.154
52.644,0.148
52.646,0.154
52.648,0.154
52.650,0.151
52.652,0.151
52.654,0.151
52.656,0.151
52.658,0.151
52.660,0.139
52.662,0.145
52.664,0.145
52.666,0.145
52.668,0.145
52.670,0.148
52.672,0.151
52.674,0.142
52.676,0.142
52.678,0.145
52.680,0.148
52.682,0.142
52.684,0.139
52.686,0.136
52.688,0.139
52.690,0.136
52.692,0.142
52.694,0.148
52.696,0.148
52.698,0.142
52.700,0.145
52.702,0.148
52.704,0.151
52.706,0.148
52.708,0.148
52.710,0.145
52.712,0.139
52.714,0.139
52.716,0.142
52.718,0.145
52.720,0.148
52.722,0.139
52.724,0.139
52.726,0.139
52.728,0.139
52.730,0.139
52.732,0.142
52.734,0.142
52.736,0.133
52.738,0.139
52.740,0.139
52.742,0.142
52.744,0.145
52.746,0.145
52.748,0.142
52.750,0.145
52.752,0.139
52.754,0.139
52.756,0.139
52.758,0.139
52.760,0.139
52.762,0.136
52.764,0.139
52.766,0.139
52.768,0.136
52.770,0.136
52.772,0.142
52.774,0.127
52.776,0.139
52.778,0.130
52.780,0.139
52.782,0.142
52.784,0.127
52.786,0.133
52.788,0.130
52.790,0.133
52.792,0.136
52.794,0.139
52.796,0.139
52.798,0.130
52.800,0.136
52.802,0.136
52.804,0.139
52.806,0.139
52.808,0.139
52.810,0.139
52.812,0.130
52.814,0.133
52.816,0.133
52.818,0.136
52.820,0.142
52.822,0.127
52.824,0.136
52.826,0.136
52.828,0.130
52.830,0.133
52.832,0.139
52.834,0.139
52.836,0.130
52.838,0.124
52.840,0.133
52.842,0.139
52.844,0.139
52.846,0.139
52.848,0.139
52.850,0.139
52.852,0.130
52.854,0.133
52.856,0.133
52.858,0.136
52.860,0.136
52.862,0.133
52.864,0.130
52.866,0.133
52.868,0.130
52.870,0.133
52.872,0.139
52.874,0.133
52.876,0.130
52.878,0.130
52.880,0.136
52.882,0.139
52.884,0.130
52.886,0.130
52.888,0.139
52.890,0.130
52.892,0.130
52.894,0.139
52.896,0.139
52.898,0.139
52.900,0.127
52.902,0.130
52.904,0.136
52.906,0.136
52.908,0.133
52.910,0.136
52.912,0.139
52.914,0.130
52.916,0.130
52.918,0.130
52.920,0.136
52.922,0.130
52.924,0.127
52.926,0.121
52.928,0.121
52.930,0.121
52.932,0.130
52.934,0.136
52.936,0.130
52.938,0.127
52.940,0.127
52.942,0.130
52.944,0.133
52.946,0.130
52.948,0.130
52.950,0.133
52.952,0.127
52.954,0.127
52.956,0.127
52.958,0.130
52.960,0.130
52.962,0.130
52.964,0.127
52.966,0.124
52.968,0.124
52.970,0.124
52.972,0.130
52.974,0.130
52.976,0.115
52.978,0.127
52.980,0.127
52.982,0.130
52.984,0.130
52.986,0.130
52.988,0.130
52.990,0.130
52.992,0.124
52.994,0.124
52.996,0.124
52.998,0.127
53.000,0.121
53.002,0.115
53.004,0.121
53.006,0.118
53.008,0.115
53.010,0.118
53.012,0.127
53.014,0.115
53.016,0.118
53.018,0.115
53.020,0.121
53.022,0.118
53.024,0.109
53.026,0.112
53.028,0.115
53.030,0.115
53.032,0.115
53.034,0.121
53.036,0.118
53.038,0.115
53.040,0.115
53.042,0.115
53.044,0.118
53.046,0.118
53.048,0.118
53.050,0.121
53.052,0.115
53.054,0.115
53.056,0.112
53.058,0.118
53.060,0.118
53.062,0.106
53.064,0.112
53.066,0.115
53.068,0.115
53.070,0.115
53.072,0.115
53.074,0.118
53.076,0.112
53.078,0.112
53.080,0.112
53.082,0.115
53.084,0.118
53.086,0.118
53.088,0.118
53.090,0.118
53.092,0.112
53.094,0.112
53.096,0.115
53.098,0.118
53.100,0.112
53.102,0.112
53.104,0.112
53.106,0.112
53.108,0.112
53.110,0.112
53.112,0.118
53.114,0.109
53.116,0.115
53.118,0.109
53.120,0.115
53.122,0.121
53.124,0.112
53.126,0.115
53.128,0.112
53.130,0.109
53.132,0.112
53.134,0.115
53.136,0.118
53.138,0.118
53.140,0.112
53.142,0.115
53.144,0.118
53.146,0.118
53.148,0.118
53.150,0.115
53.152,0.118
53.154,0.115
53.156,0.112
53.158,0.115
53.160,0.118
53.162,0.115
53.164,0.118
53.166,0.115
53.168,0.112
53.170,0.118
53.172,0.118
53.174,0.121
53.176,0.115
53.178,0.112
53.180,0.118
53.182,0.124
53.184,0.127
53.186,0.124
53.188,0.124
53.190,0.127
53.192,0.115
53.194,0.118
53.196,0.121
53.198,0.124
53.200,0.124
53.202,0.121
53.204,0.118
53.206,0.118
53.208,0.118
53.210,0.118
53.212,0.124
53.214,0.115
53.216,0.118
53.218,0.118
53.220,0.121
53.222,0.127
53.224,0.118
53.226,0.124
53.228,0.130
53.230,0.130
53.232,0.127
53.234,0.127
53.236,0.130
53.238,0.130
53.240,0.121
53.242,0.127
53.244,0.130
53.246,0.130
53.248,0.124
53.250,0.130
53.252,0.130
53.254,0.124
53.256,0.124
53.258,0.124
53.260,0.130
53.262,0.124
53.264,0.121
53.266,0.115
53.268,0.115
53.270,0.115
53.272,0.127
53.274,0.130
53.276,0.133
53.278,0.124
53.280,0.130
53.282,0.130
53.284,0.133
53.286,0.136
53.288,0.133
53.290,0.136
53.292,0.130
53.294,0.130
53.296,0.130
53.298,0.136
53.300,0.139
53.302,0.130
53.304,0.130
53.306,0.130
53.308,0.130
53.310,0.130
53.312,0.136
53.314,0.139
53.316,0.127
53.318,0.133
53.320,0.130
53.322,0.136
53.324,0.139
53.326,0.139
53.328,0.136
53.330,0.139
53.332,0.136
53.334,0.133
53.336,0.136
53.338,0.139
53.340,0.130
53.342,0.133
53.344,0.130
53.346,0.133
53.348,0.130
53.350,0.130
53.352,0.136
53.354,0.127
53.356,0.130
53.358,0.130
53.360,0.139
53.362,0.142
53.364,0.133
53.366,0.133
53.368,0.130
53.370,0.136
53.372,0.136
53.374,0.142
53.376,0.142
53.378,0.142
53.380,0.136
53.382,0.139
53.384,0.142
53.386,0.142
53.388,0.139
53.390,0.142
53.392,0.139
53.394,0.136
53.396,0.133
53.398,0.139
53.400,0.142
53.402,0.133
53.404,0.139
53.406,0.139
53.408,0.136
53.410,0.139
53.412,0.139
53.414,0.142
53.416,0.136
53.418,0.130
53.420,0.139
53.422,0.142
53.424,0.142
53.426,0.142
53.428,0.142
53.430,0.142
53.432,0.130
53.434,0.136
53.436,0.142
53.438,0.142
53.440,0.142
53.442,0.139
53.444,0.136
53.446,0.136
53.448,0.136
53.450,0.136
53.452,0.142
53.454,0.136
53.456,0.130
53.458,0.133
53.460,0.136
53.462,0.139
53.464,0.130
53.466,0.130
53.468,0.142
53.470,0.142
53.472,0.139
53.474,0.142
53.476,0.145
53.478,0.145
53.480,0.139
53.482,0.142
53.484,0.145
53.486,0.145
53.488,0.142
53.490,0.145
53.492,0.151
53.494,0.139
53.496,0.142
53.498,0.139
53.500,0.145
53.502,0.139
53.504,0.139
53.506,0.136
53.508,0.133
53.510,0.133
53.512,0.142
53.514,0.145
53.516,0.148
53.518,0.145
53.520,0.148
53.522,0.151
53.524,0.151
53.526,0.154
53.528,0.151
53.530,0.154
53.532,0.151
53.534,0.148
53.536,0.148
53.538,0.151
53.540,0.151
53.542,0.145
53.544,0.145
53.546,0.142
53.548,0.145
53.550,0.145
53.552,0.151
53.554,0.151
53.556,0.139
53.558,0.151
53.560,0.151
53.562,0.154
53.564,0.154
53.566,0.158
53.568,0.161
53.570,0.163
53.572,0.154
53.574,0.151
53.576,0.158
53.578,0.154
53.580,0.148
53.582,0.151
53.584,0.151
53.586,0.151
53.588,0.151
53.590,0.151
53.592,0.161
53.594,0.145
53.596,0.151
53.598,0.151
53.600,0.158
53.602,0.161
53.604,0.151
53.606,0.151
53.608,0.151
53.610,0.158
53.612,0.158
53.614,0.161
53.616,0.163
53.618,0.161
53.620,0.158
53.622,0.161
53.624,0.167
53.626,0.167
53.628,0.167
53.630,0.167
53.632,0.167
53.634,0.161
53.636,0.161
53.638,0.167
53.640,0.167
53.642,0.158
53.644,0.163
53.646,0.163
53.648,0.163
53.650,0.163
53.652,0.163
53.654,0.167
53.656,0.158
53.658,0.151
53.660,0.161
53.662,0.167
53.664,0.167
53.666,0.167
53.668,0.167
53.670,0.163
53.672,0.151
53.674,0.158
53.676,0.163
53.678,0.163
53.680,0.163
53.682,0.158
53.684,0.154
53.686,0.154
53.688,0.154
53.690,0.158
53.692,0.163
53.694,0.151
53.696,0.151
53.698,0.151
53.700,0.154
53.702,0.163
53.704,0.151
53.706,0.151
53.708,0.154
53.710,0.154
53.712,0.161
53.714,0.163
53.716,0.167
53.718,0.170
53.720,0.161
53.722,0.167
53.724,0.173
53.726,0.170
53.728,0.170
53.730,0.173
53.732,0.176
53.734,0.167
53.736,0.163
53.738,0.167
53.740,0.170
53.742,0.163
53.744,0.161
53.746,0.161
53.748,0.154
53.750,0.158
53.752,0.163
53.754,0.167
53.756,0.167
53.758,0.161
53.760,0.167
53.762,0.167
53.764,0.170
53.766,0.170
53.768,0.170
53.770,0.173
53.772,0.170
53.774,0.167
53.776,0.170
53.778,0.173
53.780,0.179
53.782,0.170
53.784,0.170
53.786,0.170
53.788,0.170
53.790,0.170
53.792,0.179
53.794,0.173
53.796,0.163
53.798,0.173
53.800,0.170
53.802,0.170
53.804,0.167
53.806,0.167
53.808,0.170
53.810,0.167
53.812,0.163
53.814,0.161
53.816,0.163
53.818,0.163
53.820,0.158
53.822,0.161
53.824,0.161
53.826,0.163
53.828,0.163
53.830,0.167
53.832,0.176
53.834,0.163
53.836,0.173
53.838,0.176
53.840,0.179
53.842,0.182
53.844,0.167
53.846,0.167
53.848,0.176
53.850,0.170
53.852,0.176
53.854,0.179
53.856,0.182
53.858,0.170
53.860,0.173
53.862,0.176
53.864,0.179
53.866,0.179
53.868,0.179
53.870,0.179
53.872,0.179
53.874,0.176
53.876,0.179
53.878,0.185
53.880,0.188
53.882,0.173
53.884,0.179
53.886,0.176
53.888,0.176
53.890,0.176
53.892,0.176
53.894,0.176
53.896,0.163
53.898,0.163
53.900,0.167
53.902,0.170
53.904,0.170
53.906,0.173
53.908,0.173
53.910,0.173
53.912,0.167
53.914,0.173
53.916,0.179
53.918,0.182
53.920,0.185
53.922,0.179
53.924,0.182
53.926,0.182
53.928,0.182
53.930,0.182
53.932,0.188
53.934,0.179
53.936,0.179
53.938,0.176
53.940,0.179
53.942,0.179
53.944,0.170
53.946,0.167
53.948,0.167
53.950,0.167
53.952,0.167
53.954,0.170
53.956,0.173
53.958,0.176
53.960,0.163
53.962,0.173
53.964,0.179
53.966,0.179
53.968,0.179
53.970,0.182
53.972,0.188
53.974,0.185
53.976,0.182
53.978,0.185
53.980,0.188
53.982,0.182
53.984,0.185
53.986,0.182
53.988,0.173
53.990,0.176
53.992,0.179
53.994,0.179
53.996,0.173
53.998,0.170
54.000,0.176
54.002,0.176
54.004,0.176
54.006,0.176
54.008,0.176
54.010,0.179
54.012,0.176
54.014,0.173
54.016,0.179
54.018,0.182
54.020,0.185
54.022,0.182
54.024,0.179
54.026,0.182
54.028,0.182
54.030,0.182
54.032,0.188
54.034,0.185
54.036,0.170
54.038,0.179
54.040,0.179
54.042,0.188
54.044,0.185
54.046,0.185
54.048,0.182
54.050,0.185
54.052,0.179
54.054,0.176
54.056,0.179
54.058,0.179
54.060,0.170
54.062,0.167
54.064,0.170
54.066,0.167
54.068,0.167
54.070,0.167
54.072,0.176
54.074,0.161
54.076,0.163
54.078,0.167
54.080,0.176
54.082,0.179
54.084,0.163
54.086,0.163
54.088,0.163
54.090,0.163
54.092,0.173
54.094,0.179
54.096,0.185
54.098,0.176
54.100,0.182
54.102,0.185
54.104,0.188
54.106,0.191
54.108,0.188
54.110,0.191
54.112,0.191
54.114,0.188
54.116,0.188
54.118,0.191
54.120,0.194
54.122,0.179
54.124,0.188
54.126,0.185
54.128,0.188
54.130,0.188
54.132,0.188
54.134,0.188
54.136,0.179
54.138,0.179
54.140,0.179
54.142,0.185
54.144,0.188
54.146,0.185
54.148,0.185
54.150,0.182
54.152,0.173
54.154,0.176
54.156,0.179
54.158,0.179
54.160,0.179
54.162,0.170
54.164,0.173
54.166,0.176
54.168,0.173
54.170,0.176
54.172,0.182
54.174,0.170
54.176,0.176
54.178,0.176
54.180,0.179
54.182,0.185
54.184,0.176
54.186,0.170
54.188,0.179
54.190,0.182
54.192,0.185
54.194,0.188
54.196,0.188
54.198,0.191
54.200,0.182
54.202,0.188
54.204,0.194
54.206,0.194
54.208,0.194
54.210,0.194
54.212,0.194
54.214,0.188
54.216,0.188
54.218,0.191
54.220,0.194
54.222,0.188
54.224,0.188
54.226,0.188
54.228,0.188
54.230,0.191
54.232,0.188
54.234,0.191
54.236,0.185
54.238,0.182
54.240,0.188
54.242,0.194
54.244,0.194
54.246,0.194
54.248,0.194
54.250,0.194
54.252,0.179
54.254,0.188
54.256,0.191
54.258,0.194
54.260,0.194
54.262,0.191
54.264,0.188
54.266,0.188
54.268,0.191
54.270,0.191
54.272,0.194
54.274,0.191
54.276,0.194
54.278,0.194
54.280,0.194
54.282,0.200
54.284,0.191
54.286,0.194
54.288,0.191
54.290,0.194
54.292,0.200
54.294,0.200
54.296,0.203
54.298,0.203
54.300,0.194
54.302,0.197
54.304,0.200
54.306,0.200
54.308,0.200
54.310,0.200
54.312,0.200
54.314,0.197
54.316,0.194
54.318,0.197
54.320,0.200
54.322,0.191
54.324,0.194
54.326,0.194
54.328,0.188
54.330,0.188
54.332,0.191
54.334,0.197
54.336,0.191
54.338,0.188
54.340,0.194
54.342,0.194
54.344,0.194
54.346,0.197
54.348,0.194
54.350,0.194
54.352,0.188
54.354,0.188
54.356,0.188
54.358,0.191
54.360,0.197
54.362,0.188
54.364,0.188
54.366,0.188
54.368,0.188
54.370,0.188
54.372,0.194
54.374,0.194
54.376,0.182
54.378,0.194
54.380,0.191
54.382,0.200
54.384,0.200
54.386,0.197
54.388,0.200
54.390,0.200
54.392,0.194
54.394,0.197
54.396,0.200
54.398,0.200
54.400,0.194
54.402,0.194
54.404,0.194
54.406,0.200
54.408,0.200
54.410,0.200
54.412,0.203
54.414,0.188
54.416,0.197
54.418,0.194
54.420,0.200
54.422,0.203
54.424,0.188
54.426,0.188
54.428,0.188
54.430,0.200
54.432,0.200
54.434,0.203
54.436,0.206
54.438,0.197
54.440,0.200
54.442,0.203
54.444,0.209
54.446,0.209
54.448,0.209
54.450,0.209
54.452,0.209
54.454,0.203
54.456,0.200
54.458,0.206
54.460,0.209
54.462,0.200
54.464,0.203
54.466,0.200
54.468,0.203
54.470,0.203
54.472,0.206
54.474,0.212
54.476,0.206
54.478,0.200
54.480,0.203
54.482,0.212
54.484,0.212
54.486,0.212
54.488,0.212
54.490,0.215
54.492,0.200
54.494,0.206
54.496,0.212
54.498,0.212
54.500,0.215
54.502,0.212
54.504,0.209
54.506,0.206
54.508,0.206
54.510,0.209
54.512,0.212
54.514,0.209
54.516,0.212
54.518,0.212
54.520,0.212
54.522,0.215
54.524,0.212
54.526,0.200
54.528,0.212
54.530,0.212
54.532,0.212
54.534,0.212
54.536,0.215
54.538,0.215
54.540,0.206
54.542,0.212
54.544,0.218
54.546,0.218
54.548,0.218
54.550,0.218
54.552,0.221
54.554,0.215
54.556,0.212
54.558,0.215
54.560,0.224
54.562,0.218
54.564,0.218
54.566,0.218
54.568,0.218
54.570,0.218
54.572,0.221
54.574,0.224
54.576,0.215
54.578,0.212
54.580,0.224
54.582,0.227
54.584,0.227
54.586,0.230
54.588,0.227
54.590,0.227
54.592,0.218
54.594,0.221
54.596,0.227
54.598,0.227
54.600,0.227
54.602,0.224
54.604,0.224
54.606,0.221
54.608,0.221
54.610,0.221
54.612,0.227
54.614,0.221
54.616,0.224
54.618,0.224
54.620,0.224
54.622,0.230
54.624,0.221
54.626,0.224
54.628,0.227
54.630,0.227
54.632,0.227
54.634,0.227
54.636,0.227
54.638,0.230
54.640,0.224
54.642,0.227
54.644,0.230
54.646,0.233
54.648,0.227
54.650,0.230
54.652,0.233
54.654,0.224
54.656,0.227
54.658,0.227
54.660,0.233
54.662,0.227
54.664,0.227
54.666,0.227
54.668,0.221
54.670,0.224
54.672,0.227
54.674,0.233
54.676,0.233
54.678,0.224
54.680,0.227
54.682,0.230
54.684,0.236
54.686,0.236
54.688,0.233
54.690,0.233
54.692,0.227
54.694,0.227
54.696,0.227
54.698,0.236
54.700,0.236
54.702,0.227
54.704,0.227
54.706,0.227
54.708,0.230
54.710,0.233
54.712,0.236
54.714,0.239
54.716,0.224
54.718,0.236
54.720,0.236
54.722,0.242
54.724,0.245
54.726,0.245
54.728,0.248
54.730,0.248
54.732,0.239
54.734,0.242
54.736,0.248
54.738,0.251
54.740,0.245
54.742,0.245
54.744,0.248
54.746,0.248
54.748,0.248
54.750,0.251
54.752,0.254
54.754,0.242
54.756,0.248
54.758,0.248
54.760,0.257
54.762,0.261
54.764,0.248
54.766,0.242
54.768,0.248
54.770,0.248
54.772,0.254
54.774,0.261
54.776,0.261
54.778,0.251
54.780,0.251
54.782,0.257
54.784,0.261
54.786,0.261
54.788,0.261
54.790,0.261
54.792,0.264
54.794,0.257
54.796,0.257
54.798,0.261
54.800,0.264
54.802,0.254
54.804,0.257
54.806,0.254
54.808,0.261
54.810,0.261
